country_iso_code,system,footprint_type,mg/kg_lw,source,fbs_item_code,fbs_item,ko%,mg/kg_cw
BTN,,mg_abx_other_antibiotics,7.29133493,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,14.58266986
BOL,,mg_abx_other_antibiotics,5.046420871,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.092841742
BIH,,mg_abx_other_antibiotics,0.076499177,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.152998354
BWA,,mg_abx_other_antibiotics,0.817103916,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.634207832
BRA,,mg_abx_other_antibiotics,4.285049776,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,8.570099552
VGB,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
BRN,,mg_abx_other_antibiotics,10.18106733,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,20.36213466
BGR,,mg_abx_other_antibiotics,0.046421213,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.092842426
BFA,,mg_abx_other_antibiotics,0.693308893,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.386617786
BDI,,mg_abx_other_antibiotics,0.742545865,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.48509173
CIV,,mg_abx_other_antibiotics,0.759273421,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.518546842
CPV,,mg_abx_other_antibiotics,0.787263361,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.574526722
KHM,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
CMR,,mg_abx_other_antibiotics,0.004441024,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.008882048
CAN,,mg_abx_other_antibiotics,1.32533074,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,2.65066148
CAF,,mg_abx_other_antibiotics,0.705478612,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.410957224
TCD,,mg_abx_other_antibiotics,0.680285258,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.360570516
CHL,,mg_abx_other_antibiotics,0.849051802,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.698103604
HKG,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
MAC,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
CHN,,mg_abx_other_antibiotics,0.019606004,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.039212008
TWN,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
COL,,mg_abx_other_antibiotics,4.735236361,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,9.470472722
COM,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
COG,,mg_abx_other_antibiotics,0.774910493,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.549820986
COK,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
CRI,,mg_abx_other_antibiotics,5.057260329,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.114520658
HRV,,mg_abx_other_antibiotics,0.022735705,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.04547141
CUB,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
CYP,,mg_abx_other_antibiotics,0.053826581,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.107653162
CZE,,mg_abx_other_antibiotics,0.023930784,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.047861568
PRK,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
COD,,mg_abx_other_antibiotics,0.735499966,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.470999932
DNK,,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.0
DJI,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
DMA,,mg_abx_other_antibiotics,5.732504287,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,11.465008574
DOM,,mg_abx_other_antibiotics,5.351927929,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.703855858
ECU,,mg_abx_other_antibiotics,4.911375206,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,9.822750412
EGY,,mg_abx_other_antibiotics,0.990933072,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.981866144
SLV,,mg_abx_other_antibiotics,5.832193016,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,11.664386032
GNQ,,mg_abx_other_antibiotics,0.837863697,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.675727394
ERI,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
EST,,mg_abx_other_antibiotics,0.062518547,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.125037094
ETH,,mg_abx_other_antibiotics,0.828222491,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.656444982
FLK,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
FRO,,mg_abx_other_antibiotics,0.076612621,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.153225242
FJI,,mg_abx_other_antibiotics,7.776955915,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,15.55391183
FIN,,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.0
FRA,,mg_abx_other_antibiotics,0.01035445,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.0207089
GUF,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
PYF,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
GAB,,mg_abx_other_antibiotics,0.774581382,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.549162764
GMB,,mg_abx_other_antibiotics,0.768435227,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.536870454
GEO,,mg_abx_other_antibiotics,0.077471555,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.15494311
DEU,,mg_abx_other_antibiotics,0.066192264,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.132384528
GHA,,mg_abx_other_antibiotics,0.703865368,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.407730736
GBZ,,mg_abx_other_antibiotics,0.076612621,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.153225242
GRC,,mg_abx_other_antibiotics,0.075438333,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.150876666
GRL,,mg_abx_other_antibiotics,0.076612621,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.153225242
GRD,,mg_abx_other_antibiotics,5.996645088,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,11.993290176
GLP,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
GUM,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
GTM,,mg_abx_other_antibiotics,4.949387056,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,9.898774112
GIN,,mg_abx_other_antibiotics,0.831887279,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.663774558
GNB,,mg_abx_other_antibiotics,0.735063814,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.470127628
GUY,,mg_abx_other_antibiotics,6.687434062,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.374868124
HTI,,mg_abx_other_antibiotics,5.075046706,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.150093412
VAT,,mg_abx_other_antibiotics,0.076612621,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.153225242
HND,,mg_abx_other_antibiotics,5.548123848,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,11.096247696
HUN,,mg_abx_other_antibiotics,0.063123274,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.126246548
ISL,,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.0
IND,,mg_abx_other_antibiotics,6.46428165,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,12.9285633
IDN,,mg_abx_other_antibiotics,6.900588333,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.801176666
IRN,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
IRQ,,mg_abx_other_antibiotics,0.811413574,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.622827148
IRL,,mg_abx_other_antibiotics,0.069402692,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.138805384
ISR,,mg_abx_other_antibiotics,0.083536949,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.167073898
ITA,,mg_abx_other_antibiotics,0.113319783,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.226639566
JAM,,mg_abx_other_antibiotics,5.888543835,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,11.77708767
JPN,,mg_abx_other_antibiotics,0.166101705,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.33220341
JOR,,mg_abx_other_antibiotics,0.811413574,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.622827148
KAZ,,mg_abx_other_antibiotics,0.070745436,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.141490872
KEN,,mg_abx_other_antibiotics,0.682358653,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.364717306
KIR,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
KWT,,mg_abx_other_antibiotics,0.811413574,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.622827148
KGZ,,mg_abx_other_antibiotics,0.076863148,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.153726296
LAO,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
LVA,,mg_abx_other_antibiotics,0.027562418,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.055124836
LBN,,mg_abx_other_antibiotics,1.059936859,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,2.119873718
LSO,,mg_abx_other_antibiotics,0.748938925,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.49787785
LBR,,mg_abx_other_antibiotics,0.820821169,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.641642338
LBY,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
LIE,,mg_abx_other_antibiotics,0.076612621,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.153225242
LTU,,mg_abx_other_antibiotics,0.033733522,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.067467044
LUX,,mg_abx_other_antibiotics,0.038632084,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.077264168
MDG,,mg_abx_other_antibiotics,0.676179703,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.352359406
MWI,,mg_abx_other_antibiotics,0.710913913,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.421827826
MYS,,mg_abx_other_antibiotics,6.866375218,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.732750436
MDV,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
MLI,,mg_abx_other_antibiotics,0.758193535,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.51638707
MLT,,mg_abx_other_antibiotics,0.527526661,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.055053322
MHL,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
MTQ,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
MRT,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
MUS,,mg_abx_other_antibiotics,0.98996332,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.97992664
MYT,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
MEX,,mg_abx_other_antibiotics,4.465661176,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,8.931322352
FSM,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
MCO,,mg_abx_other_antibiotics,0.076612621,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.153225242
MNG,,mg_abx_other_antibiotics,6.640663312,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.281326624
MNE,,mg_abx_other_antibiotics,0.079247976,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.158495952
MSR,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
MAR,,mg_abx_other_antibiotics,1.03996076,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,2.07992152
MOZ,,mg_abx_other_antibiotics,0.726109194,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.452218388
MMR,,mg_abx_other_antibiotics,6.483400054,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,12.966800108
NAM,,mg_abx_other_antibiotics,0.710733761,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.421467522
NRU,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
NPL,,mg_abx_other_antibiotics,6.525599984,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.051199968
NLD,,mg_abx_other_antibiotics,0.033169654,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.066339308
ANT,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
NCL,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
NZL,,mg_abx_other_antibiotics,0.5362629,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.0725258
NIC,,mg_abx_other_antibiotics,5.425984864,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.851969728
NER,,mg_abx_other_antibiotics,0.692191078,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.384382156
NGA,,mg_abx_other_antibiotics,0.658017734,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.316035468
NIU,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
MNP,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
NOR,,mg_abx_other_antibiotics,0.001672923,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.003345846
PSE,,mg_abx_other_antibiotics,0.811413574,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.622827148
OMN,,mg_abx_other_antibiotics,0.811413574,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.622827148
PAK,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
PLW,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
PAN,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
PNG,,mg_abx_other_antibiotics,7.251095237,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,14.502190474
PRY,,mg_abx_other_antibiotics,4.688803493,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,9.377606986
PER,,mg_abx_other_antibiotics,5.27423649,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.54847298
PHL,,mg_abx_other_antibiotics,6.437785703,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,12.875571406
POL,,mg_abx_other_antibiotics,0.147733826,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.295467652
PRT,,mg_abx_other_antibiotics,0.030310821,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.060621642
PRI,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
QAT,,mg_abx_other_antibiotics,0.811413574,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.622827148
REU,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
KOR,,mg_abx_other_antibiotics,0.147259911,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.294519822
MDA,,mg_abx_other_antibiotics,0.13939225,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.2787845
ROU,,mg_abx_other_antibiotics,0.106151242,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.212302484
RUS,,mg_abx_other_antibiotics,0.064884356,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.129768712
RWA,,mg_abx_other_antibiotics,0.730455443,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.460910886
SHN,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
KNA,,mg_abx_other_antibiotics,6.447882927,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,12.895765854
LCA,,mg_abx_other_antibiotics,5.710535719,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,11.421071438
SPM,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
VCT,,mg_abx_other_antibiotics,5.888407336,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,11.776814672
WSM,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
SMR,,mg_abx_other_antibiotics,0.076612621,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.153225242
STP,,mg_abx_other_antibiotics,0.834391396,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.668782792
SAU,,mg_abx_other_antibiotics,0.811413574,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.622827148
SEN,,mg_abx_other_antibiotics,0.750942651,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.501885302
SRB,,mg_abx_other_antibiotics,0.233647516,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.467295032
SYC,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
SLE,,mg_abx_other_antibiotics,0.798404934,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.596809868
SGP,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
SVK,,mg_abx_other_antibiotics,0.105323002,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.210646004
SVN,,mg_abx_other_antibiotics,0.007704613,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.015409226
SLB,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
SOM,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
ZAF,,mg_abx_other_antibiotics,0.69262125,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.3852425
ESP,,mg_abx_other_antibiotics,0.067344035,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.13468807
LKA,,mg_abx_other_antibiotics,8.087881695,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,16.17576339
SDN,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
SUR,,mg_abx_other_antibiotics,5.874509857,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,11.749019714
SWZ,,mg_abx_other_antibiotics,0.789442576,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.578885152
SWE,,mg_abx_other_antibiotics,0.023568256,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.047136512
CHE,,mg_abx_other_antibiotics,0.012447736,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.024895472
SYR,,mg_abx_other_antibiotics,0.811413574,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.622827148
TJK,,mg_abx_other_antibiotics,0.110183535,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.22036707
THA,,mg_abx_other_antibiotics,5.083284867,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.166569734
MKD,,mg_abx_other_antibiotics,0.080264391,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.160528782
TLS,,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.0
TGO,,mg_abx_other_antibiotics,0.797566033,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.595132066
TKL,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
TON,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
TTO,,mg_abx_other_antibiotics,6.494100749,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,12.988201498
TUN,,mg_abx_other_antibiotics,1.066516321,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,2.133032642
TUR,,mg_abx_other_antibiotics,0.076612621,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.153225242
TKM,,mg_abx_other_antibiotics,0.090013525,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.18002705
TCA,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
TUV,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
UGA,,mg_abx_other_antibiotics,0.664862952,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.329725904
UKR,,mg_abx_other_antibiotics,0.070761111,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.141522222
ARE,,mg_abx_other_antibiotics,0.811413574,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.622827148
GBR,,mg_abx_other_antibiotics,0.393959265,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.78791853
TZA,,mg_abx_other_antibiotics,0.728836756,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.457673512
USA,,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.0
VIR,,mg_abx_other_antibiotics,5.229301326,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,10.458602652
URY,,mg_abx_other_antibiotics,4.972349155,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,9.94469831
UZB,,mg_abx_other_antibiotics,0.082139344,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,0.164278688
VUT,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
VEN,,mg_abx_other_antibiotics,4.819469225,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,9.63893845
VNM,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
WLF,,mg_abx_other_antibiotics,6.871251181,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,13.742502362
ESH,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
YEM,,mg_abx_other_antibiotics,0.811413574,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.622827148
ZMB,,mg_abx_other_antibiotics,0.72350845,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.4470169
ZWE,,mg_abx_other_antibiotics,0.685423702,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.370847404
SSD,,mg_abx_other_antibiotics,0.734304504,Mulchandani et al. 2023.,2731,Bovine Meat,0.5,1.468609008
AFG,,mg_abx_other_antibiotics,14.18876195,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,26.77124896226415
ALB,,mg_abx_other_antibiotics,1.339684564,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,2.5277067245283016
DZA,,mg_abx_other_antibiotics,12.84039625,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,24.227162735849056
AND,,mg_abx_other_antibiotics,1.339684564,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,2.5277067245283016
AGO,,mg_abx_other_antibiotics,12.84039625,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,24.227162735849056
AIA,,mg_abx_other_antibiotics,91.44203904,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,172.53214913207546
ATG,,mg_abx_other_antibiotics,91.44203904,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,172.53214913207546
ARG,,mg_abx_other_antibiotics,91.44203904,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,172.53214913207546
ARM,,mg_abx_other_antibiotics,1.339684564,Mulchandani et al. 2023.,2732,Mutton & Goat Meat,0.53,2.5277067245283016
