item_index,item,footprint,footprint_type
Guyana,Pigmeat,6.335219903910354,kg_co2e
Guyana,Poultry Meat,1.0909776408784002,kg_co2e
Haiti,Bovine Meat,71.67227274926948,kg_co2e
Haiti,Mutton & Goat Meat,20.743507032633413,kg_co2e
Haiti,Pigmeat,6.031146795351533,kg_co2e
Haiti,Poultry Meat,2.3834992933987826,kg_co2e
Honduras,Bovine Meat,98.84073497142896,kg_co2e
Honduras,Mutton & Goat Meat,30.651689964415205,kg_co2e
Honduras,Pigmeat,4.976199827313935,kg_co2e
Honduras,Poultry Meat,1.632012528314097,kg_co2e
Hungary,Bovine Meat,13.154276627956646,kg_co2e
Hungary,Mutton & Goat Meat,28.387209170072676,kg_co2e
Hungary,Pigmeat,9.147863216320173,kg_co2e
Hungary,Poultry Meat,1.7224594936144597,kg_co2e
Iceland,Bovine Meat,17.734275973443747,kg_co2e
Iceland,Mutton & Goat Meat,23.536774070322746,kg_co2e
Iceland,Pigmeat,8.180331092239285,kg_co2e
Iceland,Poultry Meat,3.5604788617241807,kg_co2e
India,Bovine Meat,60.058598451276445,kg_co2e
India,Mutton & Goat Meat,34.87803483314465,kg_co2e
India,Pigmeat,6.206342052314845,kg_co2e
India,Poultry Meat,3.7002813001324135,kg_co2e
Indonesia,Bovine Meat,59.01120391034142,kg_co2e
Indonesia,Mutton & Goat Meat,11.883450608796348,kg_co2e
Indonesia,Pigmeat,6.676119360911384,kg_co2e
Indonesia,Poultry Meat,4.39080086465564,kg_co2e
Iran (Islamic Republic of),Bovine Meat,18.101727211935177,kg_co2e
Iran (Islamic Republic of),Mutton & Goat Meat,22.719930953073025,kg_co2e
Iran (Islamic Republic of),Poultry Meat,2.129436316096101,kg_co2e
Iraq,Bovine Meat,61.11650215758497,kg_co2e
Iraq,Mutton & Goat Meat,23.11421858814393,kg_co2e
Iraq,Poultry Meat,2.047480540174671,kg_co2e
Ireland,Bovine Meat,38.68233282143875,kg_co2e
Ireland,Mutton & Goat Meat,29.03862338323222,kg_co2e
Ireland,Pigmeat,11.496465560214967,kg_co2e
Ireland,Poultry Meat,5.84422406010567,kg_co2e
Isle of Man,Bovine Meat,25.83217616071605,kg_co2e
Isle of Man,Mutton & Goat Meat,16.149414325491474,kg_co2e
Isle of Man,Poultry Meat,1.1270651242714818,kg_co2e
Israel,Bovine Meat,24.938357939446394,kg_co2e
Israel,Mutton & Goat Meat,29.060563560634602,kg_co2e
Israel,Pigmeat,6.7384838133068445,kg_co2e
Israel,Poultry Meat,3.688805721337451,kg_co2e
Italy,Bovine Meat,17.34462047900906,kg_co2e
Italy,Mutton & Goat Meat,8.842251145285879,kg_co2e
Italy,Pigmeat,6.213001162877662,kg_co2e
Italy,Poultry Meat,2.490459746622316,kg_co2e
Jamaica,Bovine Meat,80.94256535368177,kg_co2e
Jamaica,Mutton & Goat Meat,12.853702881047123,kg_co2e
Jamaica,Pigmeat,4.958725789727306,kg_co2e
Jamaica,Poultry Meat,2.209928815456619,kg_co2e
Japan,Bovine Meat,25.00191431370536,kg_co2e
Japan,Pigmeat,8.721435040716061,kg_co2e
Japan,Poultry Meat,3.1725947056167985,kg_co2e
Jordan,Bovine Meat,26.950466221557942,kg_co2e
Jordan,Mutton & Goat Meat,20.726349576103885,kg_co2e
