fbs_item_code,fbs_item,footprint_type,country_code,country,gleam_region,country_footprint,region_footprint,world_footprint,footprint,geographic_resolution,approved,feed_1000_mt,feed_kg,footprint_mg_country_total
2805,Rice (Milled Equivalent),mg_abx_tetracycline,1,Armenia,Near East and North Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,1,Armenia,Near East and North Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,1,Armenia,Near East and North Africa,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,1,Armenia,Near East and North Africa,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,2,Afghanistan,South Asia,,0.0720841324803377,0.0720841324803377,0.0720841324803377,region,n.d.,8.5,8500000.0,612715.1260828704
2805,Rice (Milled Equivalent),mg_abx_streptomycin,2,Afghanistan,South Asia,,0.6487571923230399,0.6289067504321654,0.6487571923230399,region,n.d.,8.5,8500000.0,5514436.134745839
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,2,Afghanistan,South Asia,,,0.0,0.0,world,n.d.,8.5,8500000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,2,Afghanistan,South Asia,,,0.0,0.0,world,n.d.,8.5,8500000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,3,Albania,Western Europe,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,3,Albania,Western Europe,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,3,Albania,Western Europe,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,3,Albania,Western Europe,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,4,Algeria,Near East and North Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.75,750000.0,54063.09936025327
2805,Rice (Milled Equivalent),mg_abx_streptomycin,4,Algeria,Near East and North Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.75,750000.0,471680.062824124
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,4,Algeria,Near East and North Africa,,,0.0,0.0,world,n.d.,0.75,750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,4,Algeria,Near East and North Africa,,,0.0,0.0,world,n.d.,0.75,750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,7,Angola,Sub-Saharan Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,99.0,99000000.0,7136329.115553432
2805,Rice (Milled Equivalent),mg_abx_streptomycin,7,Angola,Sub-Saharan Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,99.0,99000000.0,62261768.29278437
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,7,Angola,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,99.0,99000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,7,Angola,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,99.0,99000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,8,Antigua and Barbuda,Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,8,Antigua and Barbuda,Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,8,Antigua and Barbuda,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,8,Antigua and Barbuda,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,9,Argentina,Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,9,Argentina,Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,9,Argentina,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,9,Argentina,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,10,Australia,Oceania,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,10,Australia,Oceania,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,10,Australia,Oceania,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,10,Australia,Oceania,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,11,Austria,Western Europe,,,0.0720841324803377,0.0,world,no,0.25,250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,11,Austria,Western Europe,,,0.6289067504321654,0.6289067504321654,world,yes,0.25,250000.0,157226.68760804133
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,11,Austria,Western Europe,,,0.0,0.0,world,no,0.25,250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,11,Austria,Western Europe,,,0.0,0.0,world,no,0.25,250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,12,Bahamas,Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,12,Bahamas,Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,12,Bahamas,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,12,Bahamas,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,14,Barbados,Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,14,Barbados,Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,14,Barbados,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,14,Barbados,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,16,Bangladesh,South Asia,0.0720841324803377,0.0720841324803377,0.0720841324803377,0.0720841324803377,country,n.d.,2083.75,2083750000.0,150205311.05590367
2805,Rice (Milled Equivalent),mg_abx_streptomycin,16,Bangladesh,South Asia,0.6487571923230399,0.6487571923230399,0.6289067504321654,0.6487571923230399,country,n.d.,2083.75,2083750000.0,1351847799.5031343
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,16,Bangladesh,South Asia,,,0.0,0.0,world,n.d.,2083.75,2083750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,16,Bangladesh,South Asia,,,0.0,0.0,world,n.d.,2083.75,2083750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,19,Bolivia (Plurinational State of),Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,32.5,32500000.0,2342734.3056109753
2805,Rice (Milled Equivalent),mg_abx_streptomycin,19,Bolivia (Plurinational State of),Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,32.5,32500000.0,20439469.389045376
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,19,Bolivia (Plurinational State of),Latin America and the Caribbean,,,0.0,0.0,world,n.d.,32.5,32500000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,19,Bolivia (Plurinational State of),Latin America and the Caribbean,,,0.0,0.0,world,n.d.,32.5,32500000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,20,Botswana,Sub-Saharan Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,20,Botswana,Sub-Saharan Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,20,Botswana,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,20,Botswana,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,21,Brazil,Latin America and the Caribbean,,,0.0720841324803377,0.0,world,no,8.25,8250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,21,Brazil,Latin America and the Caribbean,,,0.6289067504321654,0.0,world,no,8.25,8250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,21,Brazil,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,8.25,8250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,21,Brazil,Latin America and the Caribbean,,,0.0,0.0,world,no,8.25,8250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,23,Belize,Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.25,250000.0,18021.033120084423
2805,Rice (Milled Equivalent),mg_abx_streptomycin,23,Belize,Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.25,250000.0,157226.68760804133
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,23,Belize,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,0.25,250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,23,Belize,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,0.25,250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,25,Solomon Islands,Oceania,,,0.0720841324803377,0.0720841324803377,world,n.d.,4.5,4500000.0,324378.59616151964
2805,Rice (Milled Equivalent),mg_abx_streptomycin,25,Solomon Islands,Oceania,,,0.6289067504321654,0.6289067504321654,world,n.d.,4.5,4500000.0,2830080.376944744
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,25,Solomon Islands,Oceania,,,0.0,0.0,world,n.d.,4.5,4500000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,25,Solomon Islands,Oceania,,,0.0,0.0,world,n.d.,4.5,4500000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,27,Bulgaria,Eastern Europe,,,0.0720841324803377,0.0,world,no,8.75,8750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,27,Bulgaria,Eastern Europe,,,0.6289067504321654,0.0,world,no,8.75,8750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,27,Bulgaria,Eastern Europe,,,0.0,0.0,world,no,8.75,8750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,27,Bulgaria,Eastern Europe,,,0.0,0.0,world,no,8.75,8750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,28,Myanmar,East Asia and Southeast Asia,0.0720841324803377,0.0720841324803377,0.0720841324803377,0.0720841324803377,country,n.d.,7812.5,7812500000.0,563157285.0026382
2805,Rice (Milled Equivalent),mg_abx_streptomycin,28,Myanmar,East Asia and Southeast Asia,0.6487571923230399,0.64875719232304,0.6289067504321654,0.6487571923230399,country,n.d.,7812.5,7812500000.0,5068415565.023748
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,28,Myanmar,East Asia and Southeast Asia,,,0.0,0.0,world,n.d.,7812.5,7812500000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,28,Myanmar,East Asia and Southeast Asia,,,0.0,0.0,world,n.d.,7812.5,7812500000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,29,Burundi,Sub-Saharan Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,2.0,2000000.0,144168.26496067538
2805,Rice (Milled Equivalent),mg_abx_streptomycin,29,Burundi,Sub-Saharan Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,2.0,2000000.0,1257813.5008643307
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,29,Burundi,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,2.0,2000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,29,Burundi,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,2.0,2000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,32,Cameroon,Sub-Saharan Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,3.25,3250000.0,234273.4305610975
2805,Rice (Milled Equivalent),mg_abx_streptomycin,32,Cameroon,Sub-Saharan Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,3.25,3250000.0,2043946.9389045374
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,32,Cameroon,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,3.25,3250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,32,Cameroon,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,3.25,3250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,33,Canada,North America,,,0.0720841324803377,0.0,world,no,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,33,Canada,North America,,0.0,0.6289067504321654,0.0,region,yes,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,33,Canada,North America,,0.0,0.0,0.0,region,no,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,33,Canada,North America,,0.0,0.0,0.0,region,no,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,35,Cabo Verde,Sub-Saharan Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,35,Cabo Verde,Sub-Saharan Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,35,Cabo Verde,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,35,Cabo Verde,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,37,Central African Republic,Sub-Saharan Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.25,250000.0,18021.033120084423
2805,Rice (Milled Equivalent),mg_abx_streptomycin,37,Central African Republic,Sub-Saharan Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.25,250000.0,157226.68760804133
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,37,Central African Republic,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,0.25,250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,37,Central African Republic,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,0.25,250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,38,Sri Lanka,South Asia,0.0720841324803377,0.0720841324803377,0.0720841324803377,0.0720841324803377,country,n.d.,10.25,10250000.0,738862.3579234614
2805,Rice (Milled Equivalent),mg_abx_streptomycin,38,Sri Lanka,South Asia,0.6487571923230399,0.6487571923230399,0.6289067504321654,0.6487571923230399,country,n.d.,10.25,10250000.0,6649761.2213111585
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,38,Sri Lanka,South Asia,,,0.0,0.0,world,n.d.,10.25,10250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,38,Sri Lanka,South Asia,,,0.0,0.0,world,n.d.,10.25,10250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,39,Chad,Sub-Saharan Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,39,Chad,Sub-Saharan Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,39,Chad,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,39,Chad,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,40,Chile,Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,6.25,6250000.0,450525.8280021106
2805,Rice (Milled Equivalent),mg_abx_streptomycin,40,Chile,Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,6.25,6250000.0,3930667.1902010334
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,40,Chile,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,6.25,6250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,40,Chile,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,6.25,6250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,41,"China, mainland",East Asia and Southeast Asia,,0.0720841324803377,0.0720841324803377,0.0,region,no,7026.25,7026250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,41,"China, mainland",East Asia and Southeast Asia,,0.64875719232304,0.6289067504321654,0.64875719232304,region,yes,7026.25,7026250000.0,4558330222.559759
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,41,"China, mainland",East Asia and Southeast Asia,,,0.0,0.0,world,n.d.,7026.25,7026250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,41,"China, mainland",East Asia and Southeast Asia,,,0.0,0.0,world,no,7026.25,7026250000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,44,Colombia,Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,282.75,282750000.0,20381788.45881548
2805,Rice (Milled Equivalent),mg_abx_streptomycin,44,Colombia,Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,282.75,282750000.0,177823383.68469477
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,44,Colombia,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,282.75,282750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,44,Colombia,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,282.75,282750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,45,Comoros,Sub-Saharan Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,3.0,3000000.0,216252.39744101308
2805,Rice (Milled Equivalent),mg_abx_streptomycin,45,Comoros,Sub-Saharan Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,3.0,3000000.0,1886720.251296496
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,45,Comoros,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,3.0,3000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,45,Comoros,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,3.0,3000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,46,Congo,Sub-Saharan Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,2.75,2750000.0,198231.36432092867
2805,Rice (Milled Equivalent),mg_abx_streptomycin,46,Congo,Sub-Saharan Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,2.75,2750000.0,1729493.5636884547
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,46,Congo,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,2.75,2750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,46,Congo,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,2.75,2750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,48,Costa Rica,Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,3.0,3000000.0,216252.39744101308
2805,Rice (Milled Equivalent),mg_abx_streptomycin,48,Costa Rica,Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,3.0,3000000.0,1886720.251296496
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,48,Costa Rica,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,3.0,3000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,48,Costa Rica,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,3.0,3000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,49,Cuba,Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,165.0,165000000.0,11893881.85925572
2805,Rice (Milled Equivalent),mg_abx_streptomycin,49,Cuba,Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,165.0,165000000.0,103769613.82130729
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,49,Cuba,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,165.0,165000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,49,Cuba,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,165.0,165000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,50,Cyprus,Near East and North Africa,,,0.0720841324803377,0.0,world,no,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,50,Cyprus,Near East and North Africa,,,0.6289067504321654,0.0,world,no,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,50,Cyprus,Near East and North Africa,,,0.0,0.0,world,no,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,50,Cyprus,Near East and North Africa,,,0.0,0.0,world,no,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,52,Azerbaijan,Near East and North Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,52,Azerbaijan,Near East and North Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,52,Azerbaijan,Near East and North Africa,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,52,Azerbaijan,Near East and North Africa,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,53,Benin,Sub-Saharan Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,82.75,82750000.0,5964961.9627479445
2805,Rice (Milled Equivalent),mg_abx_streptomycin,53,Benin,Sub-Saharan Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,82.75,82750000.0,52042033.598261684
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,53,Benin,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,82.75,82750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,53,Benin,Sub-Saharan Africa,,,0.0,0.0,world,n.d.,82.75,82750000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,54,Denmark,Western Europe,,,0.0720841324803377,0.0,world,no,8.0,8000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,54,Denmark,Western Europe,,,0.6289067504321654,0.0,world,no,8.0,8000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,54,Denmark,Western Europe,,,0.0,0.0,world,no,8.0,8000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,54,Denmark,Western Europe,,,0.0,0.0,world,no,8.0,8000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,55,Dominica,Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,55,Dominica,Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,55,Dominica,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,55,Dominica,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,56,Dominican Republic,Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,34.5,34500000.0,2486902.5705716503
2805,Rice (Milled Equivalent),mg_abx_streptomycin,56,Dominican Republic,Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,34.5,34500000.0,21697282.889909707
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,56,Dominican Republic,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,34.5,34500000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,56,Dominican Republic,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,34.5,34500000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,57,Belarus,Eastern Europe,,,0.0720841324803377,0.0720841324803377,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_streptomycin,57,Belarus,Eastern Europe,,,0.6289067504321654,0.6289067504321654,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,57,Belarus,Eastern Europe,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,57,Belarus,Eastern Europe,,,0.0,0.0,world,n.d.,0.0,0.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,58,Ecuador,Latin America and the Caribbean,,,0.0720841324803377,0.0720841324803377,world,n.d.,1.0,1000000.0,72084.13248033769
2805,Rice (Milled Equivalent),mg_abx_streptomycin,58,Ecuador,Latin America and the Caribbean,,,0.6289067504321654,0.6289067504321654,world,n.d.,1.0,1000000.0,628906.7504321653
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,58,Ecuador,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,1.0,1000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_oxytetracycline,58,Ecuador,Latin America and the Caribbean,,,0.0,0.0,world,n.d.,1.0,1000000.0,0.0
2805,Rice (Milled Equivalent),mg_abx_tetracycline,59,Egypt,Near East and North Africa,,,0.0720841324803377,0.0720841324803377,world,n.d.,83.0,83000000.0,5982982.995868029
2805,Rice (Milled Equivalent),mg_abx_streptomycin,59,Egypt,Near East and North Africa,,,0.6289067504321654,0.6289067504321654,world,n.d.,83.0,83000000.0,52199260.285869725
2805,Rice (Milled Equivalent),mg_abx_kasugamycin,59,Egypt,Near East and North Africa,,,0.0,0.0,world,n.d.,83.0,83000000.0,0.0
