country_code,country,fbs_item_code,fbs_item,schar_freshwater_item,Aquaculture production (brackishwater),Aquaculture production (freshwater),Aquaculture production (marine),Capture production,mt_production_aqua,mt_production_total
215,United Republic of Tanzania,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,514.89,0.0,514.89
215,United Republic of Tanzania,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,1449.0,0.0,1449.0,1449.0
216,Thailand,2761.0,Freshwater Fish,catfish,0.0,144455.0,0.0,85300.0,144455.0,229755.0
216,Thailand,2761.0,Freshwater Fish,non_freshwater,46450.0,24873.0,0.0,25527.0,71323.0,96850.0
216,Thailand,2761.0,Freshwater Fish,tilapia,0.0,213981.0,0.0,19300.0,213981.0,233281.0
216,Thailand,2762.0,Demersal Fish,non_freshwater,1664.0,0.0,0.0,135887.0,1664.0,137551.0
216,Thailand,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,566864.0,0.0,566864.0
216,Thailand,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,451012.0,0.0,451012.0
216,Thailand,2765.0,Crustaceans,non_freshwater,383270.0,31345.0,0.0,118540.0,414615.0,533155.0
216,Thailand,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,98374.0,0.0,98374.0
216,Thailand,2767.0,"Molluscs, Other",non_freshwater,2.0,0.0,116133.0,33026.0,116135.0,149161.0
216,Thailand,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,2093.0,0.0,8635.0,2093.0,10728.0
216,Thailand,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
217,Togo,2761.0,Freshwater Fish,catfish,0.0,100.0,0.0,1910.0,100.0,2010.0
217,Togo,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,94.0,0.0,94.0
217,Togo,2761.0,Freshwater Fish,tilapia,0.0,900.0,0.0,4507.0,900.0,5407.0
217,Togo,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,1491.0,0.0,1491.0
217,Togo,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,16954.0,0.0,16954.0
217,Togo,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,560.0,0.0,560.0
217,Togo,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,18.0,0.0,18.0
217,Togo,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,13.0,0.0,13.0
217,Togo,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
218,Tokelau,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
218,Tokelau,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,1.0,0.0,1.0
218,Tokelau,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,75.0,0.0,75.0
218,Tokelau,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,10.0,0.0,10.0
219,Tonga,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
219,Tonga,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
219,Tonga,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,178.0,0.0,178.0
219,Tonga,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,335.0,0.0,335.0
219,Tonga,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,700.0,0.0,700.0
219,Tonga,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,2.0,0.0,2.0
219,Tonga,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,3.0,0.0,3.0
219,Tonga,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
219,Tonga,2775.0,Aquatic Plants,non_freshwater,90.0,0.0,0.0,0.0,90.0,90.0
220,Trinidad and Tobago,2761.0,Freshwater Fish,catfish,0.0,1.0,0.0,0.0,1.0,1.0
220,Trinidad and Tobago,2761.0,Freshwater Fish,tilapia,0.0,52.0,0.0,0.0,52.0,52.0
220,Trinidad and Tobago,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,521.5799999999999,0.0,521.5799999999999
220,Trinidad and Tobago,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,5535.2699999999995,0.0,5535.2699999999995
220,Trinidad and Tobago,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,6078.34,0.0,6078.34
220,Trinidad and Tobago,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,847.48,0.0,847.48
220,Trinidad and Tobago,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
220,Trinidad and Tobago,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
221,Oman,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
221,Oman,2761.0,Freshwater Fish,tilapia,0.0,192.0,0.0,0.0,192.0,192.0
221,Oman,2762.0,Demersal Fish,non_freshwater,0.0,0.0,862.0,76079.0,862.0,76941.0
221,Oman,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,482470.0,0.0,482470.0
221,Oman,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,4168.0,0.0,4168.0
221,Oman,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,1912.0,0.0,1912.0
221,Oman,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,14533.0,0.0,14533.0
221,Oman,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,24.0,0.0,24.0
222,Tunisia,2761.0,Freshwater Fish,catfish,0.0,237.0,0.0,520.0,237.0,757.0
222,Tunisia,2761.0,Freshwater Fish,non_freshwater,0.0,362.0,0.0,180.0,362.0,542.0
222,Tunisia,2761.0,Freshwater Fish,tilapia,0.0,29.0,0.0,0.0,29.0,29.0
222,Tunisia,2762.0,Demersal Fish,non_freshwater,21348.0,247.0,330.0,32175.0,21925.0,54100.0
222,Tunisia,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,53767.0,0.0,53767.0
222,Tunisia,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,4030.0,0.0,4030.0
222,Tunisia,2765.0,Crustaceans,non_freshwater,1.2,0.0,0.0,6330.0,1.2,6331.2
222,Tunisia,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,9995.0,0.0,9995.0
222,Tunisia,2767.0,"Molluscs, Other",non_freshwater,169.0,0.0,0.0,1000.0,169.0,1169.0
222,Tunisia,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
222,Tunisia,2775.0,Aquatic Plants,non_freshwater,0.0,140.0,30.0,0.0,170.0,170.0
223,Turkey,2761.0,Freshwater Fish,catfish,0.0,121.0,0.0,1618.0,121.0,1739.0
223,Turkey,2761.0,Freshwater Fish,diadromous_avg,0.0,116053.0,9692.0,301.0,125745.0,126046.0
223,Turkey,2761.0,Freshwater Fish,non_freshwater,0.0,203.0,0.0,22818.0,203.0,23021.0
223,Turkey,2761.0,Freshwater Fish,tilapia,0.0,6.0,0.0,0.0,6.0,6.0
223,Turkey,2762.0,Demersal Fish,non_freshwater,0.0,0.0,240743.0,24268.0,240743.0,265011.0
223,Turkey,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,465.0,353956.0,465.0,354421.0
223,Turkey,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,383.0,0.0,383.0
223,Turkey,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,5847.0,0.0,5847.0
223,Turkey,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,1853.0,0.0,1853.0
223,Turkey,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,4168.0,51670.0,4168.0,55838.0
223,Turkey,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,43.0,0.0,454.0,43.0,497.0
224,Turks and Caicos Islands,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
224,Turks and Caicos Islands,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
224,Turks and Caicos Islands,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,30.0,0.0,30.0
224,Turks and Caicos Islands,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,129.0,0.0,129.0
224,Turks and Caicos Islands,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.5,765.0,0.5,765.5
225,United Arab Emirates,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
225,United Arab Emirates,2761.0,Freshwater Fish,non_freshwater,0.0,200.0,32.0,90.0,232.0,322.0
225,United Arab Emirates,2761.0,Freshwater Fish,tilapia,0.0,43.0,0.0,0.0,43.0,43.0
225,United Arab Emirates,2762.0,Demersal Fish,non_freshwater,0.0,0.0,2640.0,38960.0,2640.0,41600.0
225,United Arab Emirates,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,70.0,31085.0,70.0,31155.0
225,United Arab Emirates,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,2420.0,0.0,2420.0
225,United Arab Emirates,2765.0,Crustaceans,non_freshwater,225.0,0.0,0.0,300.0,225.0,525.0
225,United Arab Emirates,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,150.0,0.0,150.0
225,United Arab Emirates,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,13.0,0.0,13.0,13.0
226,Uganda,2761.0,Freshwater Fish,catfish,0.0,31420.7,0.0,301012.0,31420.7,332432.7
226,Uganda,2761.0,Freshwater Fish,non_freshwater,0.0,235.0,0.0,253090.0,235.0,253325.0
226,Uganda,2761.0,Freshwater Fish,tilapia,0.0,71287.0,0.0,49122.0,71287.0,120409.0
226,Uganda,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
227,Tuvalu,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
227,Tuvalu,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,2.5,0.0,2.5,2.5
227,Tuvalu,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,1.0,0.0,1.0
227,Tuvalu,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,7355.0,0.0,7355.0
227,Tuvalu,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,990.0,0.0,990.0
229,United Kingdom of Great Britain and Northern Ireland,2761.0,Freshwater Fish,catfish,0.0,195.0,0.0,405.0,195.0,600.0
229,United Kingdom of Great Britain and Northern Ireland,2761.0,Freshwater Fish,diadromous_avg,0.0,8750.0,193900.0,368.0,202650.0,203018.0
229,United Kingdom of Great Britain and Northern Ireland,2761.0,Freshwater Fish,non_freshwater,0.0,44.0,0.0,383.0,44.0,427.0
229,United Kingdom of Great Britain and Northern Ireland,2761.0,Freshwater Fish,tilapia,0.0,1.0,0.0,0.0,1.0,1.0
229,United Kingdom of Great Britain and Northern Ireland,2762.0,Demersal Fish,non_freshwater,0.0,0.0,85.0,202435.59,85.0,202520.59
229,United Kingdom of Great Britain and Northern Ireland,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,273568.3,0.0,273568.3
229,United Kingdom of Great Britain and Northern Ireland,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,2.0,0.0,2.0
229,United Kingdom of Great Britain and Northern Ireland,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,72626.02,0.0,72626.02
229,United Kingdom of Great Britain and Northern Ireland,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,12804.0,0.0,12804.0
229,United Kingdom of Great Britain and Northern Ireland,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,16525.0,57340.0,16525.0,73865.0
229,United Kingdom of Great Britain and Northern Ireland,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,3.0,0.0,3.0
229,United Kingdom of Great Britain and Northern Ireland,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
230,Ukraine,2761.0,Freshwater Fish,catfish,0.0,2098.59,0.0,1599.88,2098.59,3698.4700000000003
230,Ukraine,2761.0,Freshwater Fish,diadromous_avg,0.0,225.86,0.0,0.0,225.86,225.86
230,Ukraine,2761.0,Freshwater Fish,non_freshwater,0.0,16279.26,0.0,30044.719999999998,16279.26,46323.979999999996
230,Ukraine,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,12008.72,0.0,12008.72
230,Ukraine,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,2625.81,0.0,2625.81
230,Ukraine,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,398.93,0.0,398.93
230,Ukraine,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,22860.469999999998,0.0,22860.469999999998
230,Ukraine,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
230,Ukraine,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,11438.759999999998,0.0,11438.759999999998
230,Ukraine,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,494.69999999999993,0.0,494.69999999999993
230,Ukraine,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
231,United States of America,2761.0,Freshwater Fish,catfish,0.0,158063.96000000002,0.0,13422.0,158063.96000000002,171485.96000000002
231,United States of America,2761.0,Freshwater Fish,diadromous_avg,0.0,15321.65,16490.52,383699.0,31812.17,415511.17
231,United States of America,2761.0,Freshwater Fish,non_freshwater,0.0,2009.2,0.0,5699.0,2009.2,7708.2
231,United States of America,2761.0,Freshwater Fish,tilapia,0.0,6548.0,0.0,0.0,6548.0,6548.0
231,United States of America,2762.0,Demersal Fish,non_freshwater,0.0,0.0,3244.58,2422662.0,3244.58,2425906.58
231,United States of America,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,400.0,970830.0,400.0,971230.0
231,United States of America,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,672.0,328893.0,672.0,329565.0
231,United States of America,2765.0,Crustaceans,non_freshwater,2035.0,72298.83,0.0,182594.0,74333.83,256927.83000000002
231,United States of America,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,53938.0,0.0,53938.0
231,United States of America,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,212957.97,433350.0,212957.97,646307.97
231,United States of America,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,5152.0,0.0,5152.0
231,United States of America,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,263.0,3131.0,263.0,3394.0
233,Burkina Faso,2761.0,Freshwater Fish,catfish,0.0,125.0,0.0,7435.0,125.0,7560.0
233,Burkina Faso,2761.0,Freshwater Fish,tilapia,0.0,315.0,0.0,17330.0,315.0,17645.0
233,Burkina Faso,2775.0,Aquatic Plants,non_freshwater,0.0,140.0,0.0,0.0,140.0,140.0
234,Uruguay,2761.0,Freshwater Fish,catfish,0.0,12.0,0.0,5400.0,12.0,5412.0
234,Uruguay,2761.0,Freshwater Fish,non_freshwater,0.0,94.67,0.0,0.0,94.67,94.67
234,Uruguay,2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
234,Uruguay,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,51014.67,0.0,51014.67
234,Uruguay,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,8684.52,0.0,8684.52
234,Uruguay,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,944.0,0.0,944.0
234,Uruguay,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,945.0,0.0,945.0
234,Uruguay,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,1007.0,0.0,1007.0
234,Uruguay,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,10.0,0.0,10.0
234,Uruguay,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
234,Uruguay,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
235,Uzbekistan,2761.0,Freshwater Fish,catfish,0.0,15574.0,0.0,5688.0,15574.0,21262.0
235,Uzbekistan,2761.0,Freshwater Fish,diadromous_avg,0.0,200.0,0.0,468.0,200.0,668.0
235,Uzbekistan,2761.0,Freshwater Fish,non_freshwater,0.0,65943.0,0.0,33844.0,65943.0,99787.0
236,Venezuela (Bolivarian Republic of),2761.0,Freshwater Fish,catfish,0.0,4270.0,0.0,21685.0,4270.0,25955.0
236,Venezuela (Bolivarian Republic of),2761.0,Freshwater Fish,diadromous_avg,0.0,50.0,0.0,0.0,50.0,50.0
236,Venezuela (Bolivarian Republic of),2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,140.0,0.0,140.0
236,Venezuela (Bolivarian Republic of),2761.0,Freshwater Fish,tilapia,0.0,35.0,0.0,54.0,35.0,89.0
236,Venezuela (Bolivarian Republic of),2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,35563.0,0.0,35563.0
236,Venezuela (Bolivarian Republic of),2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,179212.0,0.0,179212.0
236,Venezuela (Bolivarian Republic of),2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,645.0,0.0,645.0
236,Venezuela (Bolivarian Republic of),2765.0,Crustaceans,non_freshwater,22000.0,0.0,0.0,10121.0,22000.0,32121.0
236,Venezuela (Bolivarian Republic of),2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,210.0,0.0,210.0
236,Venezuela (Bolivarian Republic of),2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,5.0,30187.0,5.0,30192.0
236,Venezuela (Bolivarian Republic of),2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
236,Venezuela (Bolivarian Republic of),2775.0,Aquatic Plants,non_freshwater,0.0,0.0,3.0,0.0,3.0,3.0
237,Viet Nam,2761.0,Freshwater Fish,catfish,171000.0,2112781.0,0.0,128120.0,2283781.0,2411901.0
237,Viet Nam,2761.0,Freshwater Fish,non_freshwater,0.0,575812.0,0.0,0.0,575812.0,575812.0
237,Viet Nam,2761.0,Freshwater Fish,tilapia,0.0,263107.0,0.0,0.0,263107.0,263107.0
237,Viet Nam,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,3569.0,447460.0,3569.0,451029.0
237,Viet Nam,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,10931.0,2368291.0,10931.0,2379222.0
237,Viet Nam,2765.0,Crustaceans,non_freshwater,954757.0,20129.0,2271.0,82481.0,977157.0,1059638.0
237,Viet Nam,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,371693.0,0.0,371693.0
237,Viet Nam,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,315000.0,30984.0,315000.0,345984.0
237,Viet Nam,2769.0,"Aquatic Animals, Others",non_freshwater,900.0,12000.0,0.0,0.0,12900.0,12900.0
237,Viet Nam,2775.0,Aquatic Plants,non_freshwater,450.0,0.0,12850.0,0.0,13300.0,13300.0
238,Ethiopia,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,24024.0,0.0,24024.0
238,Ethiopia,2761.0,Freshwater Fish,diadromous_avg,0.0,7.0,0.0,183.0,7.0,190.0
238,Ethiopia,2761.0,Freshwater Fish,non_freshwater,0.0,139.0,0.0,17137.0,139.0,17276.0
238,Ethiopia,2761.0,Freshwater Fish,tilapia,0.0,284.0,0.0,17658.0,284.0,17942.0
238,Ethiopia,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
238,Ethiopia,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
238,Ethiopia,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
238,Ethiopia,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
238,Ethiopia,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
238,Ethiopia,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
239,British Virgin Islands,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
239,British Virgin Islands,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,351.0,0.0,351.0
239,British Virgin Islands,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,26.0,0.0,26.0
239,British Virgin Islands,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,770.0,0.0,770.0
239,British Virgin Islands,2765.0,Crustaceans,non_freshwater,0.0,0.0,1.0,40.0,1.0,41.0
239,British Virgin Islands,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,5.0,0.0,5.0
244,Samoa,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,1.0,0.0,1.0
244,Samoa,2761.0,Freshwater Fish,tilapia,0.0,13.0,0.0,0.0,13.0,13.0
244,Samoa,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,48.519999999999996,0.0,48.519999999999996
244,Samoa,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,3256.0,0.0,3256.0
244,Samoa,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,5115.0,0.0,5115.0
244,Samoa,2765.0,Crustaceans,non_freshwater,0.3,0.0,0.0,300.0,0.3,300.3
244,Samoa,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,1400.0,0.0,1400.0
244,Samoa,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,685.0,0.0,685.0
244,Samoa,2775.0,Aquatic Plants,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
249,Yemen,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
249,Yemen,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,21169.0,0.0,21169.0
249,Yemen,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,99765.0,0.0,99765.0
249,Yemen,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,1347.0,0.0,1347.0
249,Yemen,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,8943.0,0.0,8943.0
249,Yemen,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,61.0,0.0,61.0
249,Yemen,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,23.0,0.0,23.0
250,Democratic Republic of the Congo,2761.0,Freshwater Fish,catfish,0.0,20.0,0.0,230000.0,20.0,230020.0
250,Democratic Republic of the Congo,2761.0,Freshwater Fish,tilapia,0.0,3280.0,0.0,0.0,3280.0,3280.0
250,Democratic Republic of the Congo,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,3810.0,0.0,3810.0
250,Democratic Republic of the Congo,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,2640.0,0.0,2640.0
250,Democratic Republic of the Congo,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,1550.0,0.0,1550.0
251,Zambia,2761.0,Freshwater Fish,catfish,0.0,10.0,0.0,97463.0,10.0,97473.0
251,Zambia,2761.0,Freshwater Fish,non_freshwater,0.0,80.0,0.0,0.0,80.0,80.0
251,Zambia,2761.0,Freshwater Fish,tilapia,0.0,38390.0,0.0,0.0,38390.0,38390.0
251,Zambia,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
255,Belgium,2761.0,Freshwater Fish,catfish,0.0,86.0,0.0,102.0,86.0,188.0
255,Belgium,2761.0,Freshwater Fish,diadromous_avg,0.0,0.0,0.0,77.0,0.0,77.0
255,Belgium,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,106.0,0.0,106.0
255,Belgium,2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
255,Belgium,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,14761.0,0.0,14761.0
255,Belgium,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,2331.0,0.0,2331.0
255,Belgium,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,11.0,0.0,11.0
255,Belgium,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,1699.0,0.0,1699.0
255,Belgium,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,1533.0,0.0,1533.0
255,Belgium,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,730.0,0.0,730.0
255,Belgium,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
256,Luxembourg,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
258,Anguilla,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
258,Anguilla,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,52.0,0.0,52.0
258,Anguilla,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,401.0,0.0,401.0
258,Anguilla,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,225.0,0.0,225.0
258,Anguilla,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,80.0,0.0,80.0
259,Channel Islands,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
259,Channel Islands,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,324.0,0.0,324.0
259,Channel Islands,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,28.0,0.0,28.0
259,Channel Islands,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
259,Channel Islands,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,1347.0,0.0,1347.0
259,Channel Islands,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,15.0,0.0,15.0
259,Channel Islands,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,1378.1999999999998,1336.0,1378.1999999999998,2714.2
264,Isle of Man,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
264,Isle of Man,2761.0,Freshwater Fish,diadromous_avg,0.0,0.0,0.0,0.0,0.0,0.0
264,Isle of Man,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,10.0,0.0,10.0
264,Isle of Man,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,3.0,0.0,3.0
264,Isle of Man,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
264,Isle of Man,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,488.0,0.0,488.0
264,Isle of Man,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
264,Isle of Man,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,0.0,2438.0,0.0,2438.0
270,Mayotte,2761.0,Freshwater Fish,tilapia,0.0,0.0,0.0,0.0,0.0,0.0
270,Mayotte,2762.0,Demersal Fish,non_freshwater,0.0,0.0,20.0,255.0,20.0,275.0
270,Mayotte,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,491.0,0.0,491.0
270,Mayotte,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,150.0,0.0,150.0
272,Serbia,2761.0,Freshwater Fish,catfish,0.0,81.51,0.0,1236.0,81.51,1317.51
272,Serbia,2761.0,Freshwater Fish,diadromous_avg,0.0,2071.16,0.0,0.0,2071.16,2071.16
