country_code,country,diet,output_group,type,attribute,value
10,Australia,eat_lancet,Pig meat,t_animal,kg/cap/yr,3.73289932759768
10,Australia,eat_lancet,Poultry,t_animal,kg/cap/yr,11.722079137415736
10,Australia,eat_lancet,Pulses and soy,plant,kg/cap/yr,29.10685805422647
10,Australia,eat_lancet,Sheep and goat meat,t_animal,kg/cap/yr,1.234213093297412
10,Australia,eat_lancet,Starchy roots,plant,kg/cap/yr,23.464903221202242
10,Australia,eat_lancet,Sugars,plant,kg/cap/yr,11.314999999999998
10,Australia,eat_lancet,Vegetable oils,plant,kg/cap/yr,18.907000000000004
10,Australia,eat_lancet,Vegetables,plant,kg/cap/yr,121.99888838806439
10,Australia,high_income,Aquatic animals,a_animal,kg/cap/yr,26.4725
10,Australia,high_income,Bovine meat,t_animal,kg/cap/yr,29.205
10,Australia,high_income,Dairy,t_animal,kg/cap/yr,222.62249999999997
10,Australia,high_income,Eggs,t_animal,kg/cap/yr,8.291062163336667
10,Australia,high_income,Fruits,plant,kg/cap/yr,79.55748089925113
10,Australia,high_income,Grains,plant,kg/cap/yr,110.8195861251756
10,Australia,high_income,Nuts and seeds,plant,kg/cap/yr,8.671854869680342
10,Australia,high_income,Offals,t_animal,kg/cap/yr,9.67903622067934
10,Australia,high_income,Pig meat,t_animal,kg/cap/yr,26.3375
10,Australia,high_income,Poultry,t_animal,kg/cap/yr,49.725
10,Australia,high_income,Pulses and soy,plant,kg/cap/yr,5.209626524775389
10,Australia,high_income,Sheep and goat meat,t_animal,kg/cap/yr,10.885000000000002
10,Australia,high_income,Starchy roots,plant,kg/cap/yr,49.47221487837169
10,Australia,high_income,Sugars,plant,kg/cap/yr,117.75478329745627
10,Australia,high_income,Vegetable oils,plant,kg/cap/yr,23.9375
10,Australia,high_income,Vegetables,plant,kg/cap/yr,97.3308127671831
11,Austria,baseline,Aquatic animals,a_animal,kg/cap/yr,13.9925
11,Austria,baseline,Bovine meat,t_animal,kg/cap/yr,16.0375
11,Austria,baseline,Dairy,t_animal,kg/cap/yr,201.6448084742891
11,Austria,baseline,Eggs,t_animal,kg/cap/yr,15.503219792166718
11,Austria,baseline,Fruits,plant,kg/cap/yr,98.38221634710418
11,Austria,baseline,Grains,plant,kg/cap/yr,134.45610065512665
11,Austria,baseline,Nuts and seeds,plant,kg/cap/yr,7.573573264055573
11,Austria,baseline,Offals,t_animal,kg/cap/yr,3.9588586112444575
11,Austria,baseline,Pig meat,t_animal,kg/cap/yr,48.3175
11,Austria,baseline,Poultry,t_animal,kg/cap/yr,18.1675
11,Austria,baseline,Pulses and soy,plant,kg/cap/yr,3.9389083105074407
11,Austria,baseline,Sheep and goat meat,t_animal,kg/cap/yr,1.1349999999999998
11,Austria,baseline,Starchy roots,plant,kg/cap/yr,66.74980289724112
11,Austria,baseline,Sugars,plant,kg/cap/yr,63.01299868692289
11,Austria,baseline,Vegetable oils,plant,kg/cap/yr,15.740787916866688
11,Austria,baseline,Vegetables,plant,kg/cap/yr,105.51355653291164
11,Austria,eat_lancet,Aquatic animals,a_animal,kg/cap/yr,11.435860710768956
11,Austria,eat_lancet,Bovine meat,t_animal,kg/cap/yr,1.8364440654280227
11,Austria,eat_lancet,Dairy,t_animal,kg/cap/yr,93.12190840815816
11,Austria,eat_lancet,Eggs,t_animal,kg/cap/yr,4.8661675725566615
11,Austria,eat_lancet,Fruits,plant,kg/cap/yr,78.21625557219795
11,Austria,eat_lancet,Grains,plant,kg/cap/yr,112.8859515813706
11,Austria,eat_lancet,Nuts and seeds,plant,kg/cap/yr,19.404572036150984
11,Austria,eat_lancet,Pig meat,t_animal,kg/cap/yr,5.497621837934397
11,Austria,eat_lancet,Poultry,t_animal,kg/cap/yr,11.637483899164852
11,Austria,eat_lancet,Pulses and soy,plant,kg/cap/yr,29.248979362336197
11,Austria,eat_lancet,Sheep and goat meat,t_animal,kg/cap/yr,0.1299681380677041
11,Austria,eat_lancet,Starchy roots,plant,kg/cap/yr,22.69648132440924
11,Austria,eat_lancet,Sugars,plant,kg/cap/yr,11.314999999999998
11,Austria,eat_lancet,Vegetable oils,plant,kg/cap/yr,14.6
11,Austria,eat_lancet,Vegetables,plant,kg/cap/yr,119.153760165741
11,Austria,high_income,Aquatic animals,a_animal,kg/cap/yr,13.9925
11,Austria,high_income,Bovine meat,t_animal,kg/cap/yr,16.0375
11,Austria,high_income,Dairy,t_animal,kg/cap/yr,201.6448084742891
11,Austria,high_income,Eggs,t_animal,kg/cap/yr,15.503219792166718
11,Austria,high_income,Fruits,plant,kg/cap/yr,98.38221634710418
11,Austria,high_income,Grains,plant,kg/cap/yr,134.45610065512665
11,Austria,high_income,Nuts and seeds,plant,kg/cap/yr,7.573573264055573
11,Austria,high_income,Offals,t_animal,kg/cap/yr,3.9588586112444575
11,Austria,high_income,Pig meat,t_animal,kg/cap/yr,48.3175
11,Austria,high_income,Poultry,t_animal,kg/cap/yr,18.1675
11,Austria,high_income,Pulses and soy,plant,kg/cap/yr,3.9389083105074407
11,Austria,high_income,Sheep and goat meat,t_animal,kg/cap/yr,1.1349999999999998
11,Austria,high_income,Starchy roots,plant,kg/cap/yr,66.74980289724112
11,Austria,high_income,Sugars,plant,kg/cap/yr,63.01299868692289
11,Austria,high_income,Vegetable oils,plant,kg/cap/yr,15.740787916866688
11,Austria,high_income,Vegetables,plant,kg/cap/yr,105.51355653291164
12,Bahamas,baseline,Aquatic animals,a_animal,kg/cap/yr,25.169999999999998
12,Bahamas,baseline,Bovine meat,t_animal,kg/cap/yr,6.775
12,Bahamas,baseline,Dairy,t_animal,kg/cap/yr,28.232500000000005
12,Bahamas,baseline,Eggs,t_animal,kg/cap/yr,6.705
12,Bahamas,baseline,Fruits,plant,kg/cap/yr,152.47008957654722
12,Bahamas,baseline,Grains,plant,kg/cap/yr,72.86
12,Bahamas,baseline,Nuts and seeds,plant,kg/cap/yr,7.925
12,Bahamas,baseline,Offals,t_animal,kg/cap/yr,2.885
12,Bahamas,baseline,Pig meat,t_animal,kg/cap/yr,26.5525
12,Bahamas,baseline,Poultry,t_animal,kg/cap/yr,53.02
12,Bahamas,baseline,Pulses and soy,plant,kg/cap/yr,0.6574999999999999
12,Bahamas,baseline,Sheep and goat meat,t_animal,kg/cap/yr,2.105
12,Bahamas,baseline,Starchy roots,plant,kg/cap/yr,11.7425
12,Bahamas,baseline,Sugars,plant,kg/cap/yr,72.97758957654723
12,Bahamas,baseline,Vegetable oils,plant,kg/cap/yr,11.765
12,Bahamas,baseline,Vegetables,plant,kg/cap/yr,107.05008957654724
12,Bahamas,eat_lancet,Aquatic animals,a_animal,kg/cap/yr,11.748165883814895
12,Bahamas,eat_lancet,Bovine meat,t_animal,kg/cap/yr,1.4775488435507274
12,Bahamas,eat_lancet,Dairy,t_animal,kg/cap/yr,102.60816408310468
12,Bahamas,eat_lancet,Eggs,t_animal,kg/cap/yr,4.967546063651591
12,Bahamas,eat_lancet,Fruits,plant,kg/cap/yr,94.65182525545616
12,Bahamas,eat_lancet,Grains,plant,kg/cap/yr,107.76819007555252
12,Bahamas,eat_lancet,Nuts and seeds,plant,kg/cap/yr,20.241792369121562
12,Bahamas,eat_lancet,Pig meat,t_animal,kg/cap/yr,5.988250661223756
12,Bahamas,eat_lancet,Poultry,t_animal,kg/cap/yr,11.72853185595568
12,Bahamas,eat_lancet,Pulses and soy,plant,kg/cap/yr,31.010007726373562
12,Bahamas,eat_lancet,Sheep and goat meat,t_animal,kg/cap/yr,0.4590760613541373
12,Bahamas,eat_lancet,Starchy roots,plant,kg/cap/yr,21.98126575765469
12,Bahamas,eat_lancet,Sugars,plant,kg/cap/yr,11.314999999999998
12,Bahamas,eat_lancet,Vegetable oils,plant,kg/cap/yr,18.907
12,Bahamas,eat_lancet,Vegetables,plant,kg/cap/yr,141.67748668402524
12,Bahamas,high_income,Aquatic animals,a_animal,kg/cap/yr,25.169999999999998
12,Bahamas,high_income,Bovine meat,t_animal,kg/cap/yr,6.775
12,Bahamas,high_income,Dairy,t_animal,kg/cap/yr,28.232500000000005
12,Bahamas,high_income,Eggs,t_animal,kg/cap/yr,6.705
12,Bahamas,high_income,Fruits,plant,kg/cap/yr,152.47008957654722
12,Bahamas,high_income,Grains,plant,kg/cap/yr,72.86
12,Bahamas,high_income,Nuts and seeds,plant,kg/cap/yr,7.925
12,Bahamas,high_income,Offals,t_animal,kg/cap/yr,2.885
12,Bahamas,high_income,Pig meat,t_animal,kg/cap/yr,26.5525
12,Bahamas,high_income,Poultry,t_animal,kg/cap/yr,53.02
12,Bahamas,high_income,Pulses and soy,plant,kg/cap/yr,0.6574999999999999
12,Bahamas,high_income,Sheep and goat meat,t_animal,kg/cap/yr,2.105
12,Bahamas,high_income,Starchy roots,plant,kg/cap/yr,11.7425
12,Bahamas,high_income,Sugars,plant,kg/cap/yr,72.97758957654723
12,Bahamas,high_income,Vegetable oils,plant,kg/cap/yr,11.765
12,Bahamas,high_income,Vegetables,plant,kg/cap/yr,107.05008957654724
14,Barbados,baseline,Aquatic animals,a_animal,kg/cap/yr,42.6575
14,Barbados,baseline,Bovine meat,t_animal,kg/cap/yr,11.88
14,Barbados,baseline,Dairy,t_animal,kg/cap/yr,25.119999999999997
14,Barbados,baseline,Eggs,t_animal,kg/cap/yr,9.7225
14,Barbados,baseline,Fruits,plant,kg/cap/yr,68.2775
14,Barbados,baseline,Grains,plant,kg/cap/yr,105.26800174520069
14,Barbados,baseline,Nuts and seeds,plant,kg/cap/yr,10.950000000000001
14,Barbados,baseline,Offals,t_animal,kg/cap/yr,2.11
14,Barbados,baseline,Pig meat,t_animal,kg/cap/yr,8.5425
14,Barbados,baseline,Poultry,t_animal,kg/cap/yr,47.07
14,Barbados,baseline,Pulses and soy,plant,kg/cap/yr,6.7975
14,Barbados,baseline,Sheep and goat meat,t_animal,kg/cap/yr,3.8675
14,Barbados,baseline,Starchy roots,plant,kg/cap/yr,45.28
14,Barbados,baseline,Sugars,plant,kg/cap/yr,81.18740837696335
14,Barbados,baseline,Vegetable oils,plant,kg/cap/yr,10.6075
14,Barbados,baseline,Vegetables,plant,kg/cap/yr,71.17290139616055
14,Barbados,eat_lancet,Aquatic animals,a_animal,kg/cap/yr,11.59284218442478
14,Barbados,eat_lancet,Bovine meat,t_animal,kg/cap/yr,3.784954337119791
14,Barbados,eat_lancet,Dairy,t_animal,kg/cap/yr,103.59972472385051
14,Barbados,eat_lancet,Eggs,t_animal,kg/cap/yr,4.967546063651591
14,Barbados,eat_lancet,Fruits,plant,kg/cap/yr,88.79278935761522
14,Barbados,eat_lancet,Grains,plant,kg/cap/yr,112.38939152602325
14,Barbados,eat_lancet,Nuts and seeds,plant,kg/cap/yr,20.241792369121566
14,Barbados,eat_lancet,Pig meat,t_animal,kg/cap/yr,3.068587028745732
14,Barbados,eat_lancet,Poultry,t_animal,kg/cap/yr,11.843925530409097
14,Barbados,eat_lancet,Pulses and soy,plant,kg/cap/yr,31.00587667668335
14,Barbados,eat_lancet,Sheep and goat meat,t_animal,kg/cap/yr,1.2321810520884506
14,Barbados,eat_lancet,Starchy roots,plant,kg/cap/yr,21.2041500681634
14,Barbados,eat_lancet,Sugars,plant,kg/cap/yr,11.315000000000001
14,Barbados,eat_lancet,Vegetable oils,plant,kg/cap/yr,18.907
14,Barbados,eat_lancet,Vegetables,plant,kg/cap/yr,138.3824476191676
14,Barbados,high_income,Aquatic animals,a_animal,kg/cap/yr,42.6575
14,Barbados,high_income,Bovine meat,t_animal,kg/cap/yr,11.88
14,Barbados,high_income,Dairy,t_animal,kg/cap/yr,25.119999999999997
14,Barbados,high_income,Eggs,t_animal,kg/cap/yr,9.7225
14,Barbados,high_income,Fruits,plant,kg/cap/yr,68.2775
14,Barbados,high_income,Grains,plant,kg/cap/yr,105.26800174520069
14,Barbados,high_income,Nuts and seeds,plant,kg/cap/yr,10.950000000000001
14,Barbados,high_income,Offals,t_animal,kg/cap/yr,2.11
14,Barbados,high_income,Pig meat,t_animal,kg/cap/yr,8.5425
14,Barbados,high_income,Poultry,t_animal,kg/cap/yr,47.07
14,Barbados,high_income,Pulses and soy,plant,kg/cap/yr,6.7975
14,Barbados,high_income,Sheep and goat meat,t_animal,kg/cap/yr,3.8675
14,Barbados,high_income,Starchy roots,plant,kg/cap/yr,45.28
14,Barbados,high_income,Sugars,plant,kg/cap/yr,81.18740837696335
14,Barbados,high_income,Vegetable oils,plant,kg/cap/yr,10.6075
14,Barbados,high_income,Vegetables,plant,kg/cap/yr,71.17290139616055
16,Bangladesh,baseline,Aquatic animals,a_animal,kg/cap/yr,25.425
16,Bangladesh,baseline,Bovine meat,t_animal,kg/cap/yr,1.25
16,Bangladesh,baseline,Dairy,t_animal,kg/cap/yr,18.827982471168152
16,Bangladesh,baseline,Eggs,t_animal,kg/cap/yr,3.5838228778121275
16,Bangladesh,baseline,Fruits,plant,kg/cap/yr,30.738932423277298
16,Bangladesh,baseline,Grains,plant,kg/cap/yr,296.7231600372225
16,Bangladesh,baseline,Nuts and seeds,plant,kg/cap/yr,2.9810703411542083
16,Bangladesh,baseline,Offals,t_animal,kg/cap/yr,0.6425029980454302
16,Bangladesh,baseline,Poultry,t_animal,kg/cap/yr,1.6124999999999998
16,Bangladesh,baseline,Pulses and soy,plant,kg/cap/yr,7.401357472141538
16,Bangladesh,baseline,Sheep and goat meat,t_animal,kg/cap/yr,1.4375
16,Bangladesh,baseline,Starchy roots,plant,kg/cap/yr,57.591869690150055
16,Bangladesh,baseline,Sugars,plant,kg/cap/yr,12.108117850440362
16,Bangladesh,baseline,Vegetable oils,plant,kg/cap/yr,7.084999999999999
16,Bangladesh,baseline,Vegetables,plant,kg/cap/yr,39.58546724732707
16,Bangladesh,eat_lancet,Aquatic animals,a_animal,kg/cap/yr,12.948332650792528
16,Bangladesh,eat_lancet,Bovine meat,t_animal,kg/cap/yr,3.681699153863698
16,Bangladesh,eat_lancet,Dairy,t_animal,kg/cap/yr,110.05540674030944
16,Bangladesh,eat_lancet,Eggs,t_animal,kg/cap/yr,4.896649226546134
16,Bangladesh,eat_lancet,Fruits,plant,kg/cap/yr,89.48222954998725
16,Bangladesh,eat_lancet,Grains,plant,kg/cap/yr,93.58448751791062
16,Bangladesh,eat_lancet,Nuts and seeds,plant,kg/cap/yr,22.71406891787783
16,Bangladesh,eat_lancet,Poultry,t_animal,kg/cap/yr,12.016808773803016
16,Bangladesh,eat_lancet,Pulses and soy,plant,kg/cap/yr,31.129269521543478
16,Bangladesh,eat_lancet,Sheep and goat meat,t_animal,kg/cap/yr,4.233954026943252
16,Bangladesh,eat_lancet,Starchy roots,plant,kg/cap/yr,25.46186970978288
16,Bangladesh,eat_lancet,Sugars,plant,kg/cap/yr,11.314999999999998
16,Bangladesh,eat_lancet,Vegetable oils,plant,kg/cap/yr,18.907
16,Bangladesh,eat_lancet,Vegetables,plant,kg/cap/yr,134.64126090207088
16,Bangladesh,high_income,Aquatic animals,a_animal,kg/cap/yr,29.5025
16,Bangladesh,high_income,Bovine meat,t_animal,kg/cap/yr,14.908531589887088
16,Bangladesh,high_income,Dairy,t_animal,kg/cap/yr,145.88781627903344
16,Bangladesh,high_income,Eggs,t_animal,kg/cap/yr,11.887445059479193
16,Bangladesh,high_income,Fruits,plant,kg/cap/yr,86.60321898268154
16,Bangladesh,high_income,Grains,plant,kg/cap/yr,134.69652992861745
16,Bangladesh,high_income,Nuts and seeds,plant,kg/cap/yr,7.709022895553837
16,Bangladesh,high_income,Offals,t_animal,kg/cap/yr,3.712811919225196
16,Bangladesh,high_income,Pig meat,t_animal,kg/cap/yr,29.03076890954447
16,Bangladesh,high_income,Poultry,t_animal,kg/cap/yr,30.837684499504597
16,Bangladesh,high_income,Pulses and soy,plant,kg/cap/yr,5.777193867889983
16,Bangladesh,high_income,Sheep and goat meat,t_animal,kg/cap/yr,3.0456844602438884
16,Bangladesh,high_income,Starchy roots,plant,kg/cap/yr,51.69666344708082
16,Bangladesh,high_income,Sugars,plant,kg/cap/yr,60.39238440493954
16,Bangladesh,high_income,Vegetable oils,plant,kg/cap/yr,14.731992509083248
16,Bangladesh,high_income,Vegetables,plant,kg/cap/yr,114.14570058323407
19,Bolivia (Plurinational State of),baseline,Aquatic animals,a_animal,kg/cap/yr,2.555
19,Bolivia (Plurinational State of),baseline,Bovine meat,t_animal,kg/cap/yr,22.9
19,Bolivia (Plurinational State of),baseline,Dairy,t_animal,kg/cap/yr,45.85192604954426
19,Bolivia (Plurinational State of),baseline,Eggs,t_animal,kg/cap/yr,7.990240236410814
19,Bolivia (Plurinational State of),baseline,Fruits,plant,kg/cap/yr,112.01544582067376
19,Bolivia (Plurinational State of),baseline,Grains,plant,kg/cap/yr,139.88410481027256
19,Bolivia (Plurinational State of),baseline,Nuts and seeds,plant,kg/cap/yr,10.014594985695593
19,Bolivia (Plurinational State of),baseline,Offals,t_animal,kg/cap/yr,4.764192743563017
19,Bolivia (Plurinational State of),baseline,Pig meat,t_animal,kg/cap/yr,9.4775
19,Bolivia (Plurinational State of),baseline,Poultry,t_animal,kg/cap/yr,43.39999999999999
19,Bolivia (Plurinational State of),baseline,Pulses and soy,plant,kg/cap/yr,9.8531341620279
19,Bolivia (Plurinational State of),baseline,Sheep and goat meat,t_animal,kg/cap/yr,2.7075
19,Bolivia (Plurinational State of),baseline,Starchy roots,plant,kg/cap/yr,95.48570823445921
19,Bolivia (Plurinational State of),baseline,Sugars,plant,kg/cap/yr,125.53765707125591
19,Bolivia (Plurinational State of),baseline,Vegetable oils,plant,kg/cap/yr,3.54
19,Bolivia (Plurinational State of),baseline,Vegetables,plant,kg/cap/yr,41.08023607815307
19,Bolivia (Plurinational State of),eat_lancet,Aquatic animals,a_animal,kg/cap/yr,11.750558072463154
19,Bolivia (Plurinational State of),eat_lancet,Bovine meat,t_animal,kg/cap/yr,5.3378816416034445
19,Bolivia (Plurinational State of),eat_lancet,Dairy,t_animal,kg/cap/yr,107.53047991531515
19,Bolivia (Plurinational State of),eat_lancet,Eggs,t_animal,kg/cap/yr,4.967546063651591
19,Bolivia (Plurinational State of),eat_lancet,Fruits,plant,kg/cap/yr,96.95311196064797
19,Bolivia (Plurinational State of),eat_lancet,Grains,plant,kg/cap/yr,113.06409881600592
19,Bolivia (Plurinational State of),eat_lancet,Nuts and seeds,plant,kg/cap/yr,20.8488379165609
19,Bolivia (Plurinational State of),eat_lancet,Pig meat,t_animal,kg/cap/yr,2.20916040429243
19,Bolivia (Plurinational State of),eat_lancet,Poultry,t_animal,kg/cap/yr,11.858711053483525
19,Bolivia (Plurinational State of),eat_lancet,Pulses and soy,plant,kg/cap/yr,31.28722518641129
19,Bolivia (Plurinational State of),eat_lancet,Sheep and goat meat,t_animal,kg/cap/yr,0.6311054386306257
19,Bolivia (Plurinational State of),eat_lancet,Starchy roots,plant,kg/cap/yr,24.017257536448767
19,Bolivia (Plurinational State of),eat_lancet,Sugars,plant,kg/cap/yr,11.315
19,Bolivia (Plurinational State of),eat_lancet,Vegetable oils,plant,kg/cap/yr,18.907
19,Bolivia (Plurinational State of),eat_lancet,Vegetables,plant,kg/cap/yr,145.21492786478535
19,Bolivia (Plurinational State of),high_income,Aquatic animals,a_animal,kg/cap/yr,29.5025
19,Bolivia (Plurinational State of),high_income,Bovine meat,t_animal,kg/cap/yr,14.908531589887088
19,Bolivia (Plurinational State of),high_income,Dairy,t_animal,kg/cap/yr,145.88781627903344
19,Bolivia (Plurinational State of),high_income,Eggs,t_animal,kg/cap/yr,11.887445059479193
19,Bolivia (Plurinational State of),high_income,Fruits,plant,kg/cap/yr,86.60321898268154
19,Bolivia (Plurinational State of),high_income,Grains,plant,kg/cap/yr,134.69652992861745
19,Bolivia (Plurinational State of),high_income,Nuts and seeds,plant,kg/cap/yr,7.709022895553837
19,Bolivia (Plurinational State of),high_income,Offals,t_animal,kg/cap/yr,3.712811919225196
19,Bolivia (Plurinational State of),high_income,Pig meat,t_animal,kg/cap/yr,29.03076890954447
19,Bolivia (Plurinational State of),high_income,Poultry,t_animal,kg/cap/yr,30.837684499504597
19,Bolivia (Plurinational State of),high_income,Pulses and soy,plant,kg/cap/yr,5.777193867889983
19,Bolivia (Plurinational State of),high_income,Sheep and goat meat,t_animal,kg/cap/yr,3.0456844602438884
19,Bolivia (Plurinational State of),high_income,Starchy roots,plant,kg/cap/yr,51.69666344708082
19,Bolivia (Plurinational State of),high_income,Sugars,plant,kg/cap/yr,60.39238440493954
19,Bolivia (Plurinational State of),high_income,Vegetable oils,plant,kg/cap/yr,14.731992509083248
19,Bolivia (Plurinational State of),high_income,Vegetables,plant,kg/cap/yr,114.14570058323407
20,Botswana,baseline,Aquatic animals,a_animal,kg/cap/yr,3.1424999999999996
20,Botswana,baseline,Bovine meat,t_animal,kg/cap/yr,5.8475
20,Botswana,baseline,Dairy,t_animal,kg/cap/yr,123.9865350778886
20,Botswana,baseline,Eggs,t_animal,kg/cap/yr,1.3625
20,Botswana,baseline,Fruits,plant,kg/cap/yr,29.005
20,Botswana,baseline,Grains,plant,kg/cap/yr,156.56180432589935
20,Botswana,baseline,Nuts and seeds,plant,kg/cap/yr,0.6525
20,Botswana,baseline,Offals,t_animal,kg/cap/yr,3.0075
20,Botswana,baseline,Pig meat,t_animal,kg/cap/yr,0.7275
20,Botswana,baseline,Poultry,t_animal,kg/cap/yr,3.4
20,Botswana,baseline,Pulses and soy,plant,kg/cap/yr,3.74
20,Botswana,baseline,Sheep and goat meat,t_animal,kg/cap/yr,2.6825
20,Botswana,baseline,Starchy roots,plant,kg/cap/yr,57.01494760730695
20,Botswana,baseline,Sugars,plant,kg/cap/yr,37.730000000000004
20,Botswana,baseline,Vegetable oils,plant,kg/cap/yr,11.059999999999999
20,Botswana,baseline,Vegetables,plant,kg/cap/yr,51.033388154208225
20,Botswana,eat_lancet,Aquatic animals,a_animal,kg/cap/yr,12.20152817574021
20,Botswana,eat_lancet,Bovine meat,t_animal,kg/cap/yr,4.890258187183552
20,Botswana,eat_lancet,Dairy,t_animal,kg/cap/yr,111.9234533034684
20,Botswana,eat_lancet,Eggs,t_animal,kg/cap/yr,4.896649226546134
20,Botswana,eat_lancet,Fruits,plant,kg/cap/yr,88.11636188062043
20,Botswana,eat_lancet,Grains,plant,kg/cap/yr,99.8281809374384
20,Botswana,eat_lancet,Nuts and seeds,plant,kg/cap/yr,20.241792369121566
20,Botswana,eat_lancet,Pig meat,t_animal,kg/cap/yr,0.6438655901945126
20,Botswana,eat_lancet,Poultry,t_animal,kg/cap/yr,12.0200237584258
20,Botswana,eat_lancet,Pulses and soy,plant,kg/cap/yr,31.42561372375037
20,Botswana,eat_lancet,Sheep and goat meat,t_animal,kg/cap/yr,2.243371968725075
20,Botswana,eat_lancet,Starchy roots,plant,kg/cap/yr,24.09675820076481
20,Botswana,eat_lancet,Sugars,plant,kg/cap/yr,11.314999999999998
20,Botswana,eat_lancet,Vegetable oils,plant,kg/cap/yr,18.907
20,Botswana,eat_lancet,Vegetables,plant,kg/cap/yr,140.6559098121017
20,Botswana,high_income,Aquatic animals,a_animal,kg/cap/yr,29.5025
20,Botswana,high_income,Bovine meat,t_animal,kg/cap/yr,14.908531589887088
20,Botswana,high_income,Dairy,t_animal,kg/cap/yr,145.88781627903344
20,Botswana,high_income,Eggs,t_animal,kg/cap/yr,11.887445059479193
20,Botswana,high_income,Fruits,plant,kg/cap/yr,86.60321898268154
20,Botswana,high_income,Grains,plant,kg/cap/yr,134.69652992861745
20,Botswana,high_income,Nuts and seeds,plant,kg/cap/yr,7.709022895553837
20,Botswana,high_income,Offals,t_animal,kg/cap/yr,3.712811919225196
20,Botswana,high_income,Pig meat,t_animal,kg/cap/yr,29.03076890954447
20,Botswana,high_income,Poultry,t_animal,kg/cap/yr,30.837684499504597
20,Botswana,high_income,Pulses and soy,plant,kg/cap/yr,5.777193867889983
20,Botswana,high_income,Sheep and goat meat,t_animal,kg/cap/yr,3.0456844602438884
