item_index,item,footprint,footprint_type,edible_fraction,median,n
613,"Aquatic
animals

N=74",3.6166666666666667,kg_co2e,0.6,3.791666666666667,74
612,"Aquatic
animals

N=74",3.15,kg_co2e,0.6,3.791666666666667,74
565,"Aquatic
animals

N=74",1.8416666666666668,kg_co2e,0.6,3.791666666666667,74
569,"Aquatic
animals

N=74",2.9833333333333334,kg_co2e,0.6,3.791666666666667,74
566,"Aquatic
animals

N=74",2.101666666666667,kg_co2e,0.6,3.791666666666667,74
609,"Aquatic
animals

N=74",2.6,kg_co2e,0.6,3.791666666666667,74
567,"Aquatic
animals

N=74",2.5333333333333337,kg_co2e,0.6,3.791666666666667,74
611,"Aquatic
animals

N=74",2.8333333333333335,kg_co2e,0.6,3.791666666666667,74
564,"Aquatic
animals

N=74",1.8233333333333335,kg_co2e,0.6,3.791666666666667,74
563,"Aquatic
animals

N=74",1.7583333333333333,kg_co2e,0.6,3.791666666666667,74
568,"Aquatic
animals

N=74",2.541666666666667,kg_co2e,0.6,3.791666666666667,74
Poland,"Poultry
meat

N=199",2.5277727694138554,kg_co2e,0.92,3.081097384394057,199
Ecuador,"Poultry
meat

N=189",50.353237895247425,abx,0.92,39.7238250758907,189
Estonia,"Poultry
meat

N=189",14.35693960281436,abx,0.92,39.7238250758907,189
France,"Poultry
meat

N=189",39.7238250758907,abx,0.92,39.7238250758907,189
Philippines,"Poultry
meat

N=199",4.311364173522499,kg_co2e,0.92,3.081097384394057,199
Egypt,"Poultry
meat

N=189",11.544714970928265,abx,0.92,39.7238250758907,189
Gabon,"Poultry
meat

N=189",7.7190491845369635,abx,0.92,39.7238250758907,189
Rwanda,"Poultry
meat

N=199",3.0666472877410436,kg_co2e,0.92,3.081097384394057,199
Gambia,"Poultry
meat

N=189",9.190880557419623,abx,0.92,39.7238250758907,189
Peru,"Poultry
meat

N=199",2.513108227584897,kg_co2e,0.92,3.081097384394057,199
Senegal,"Poultry
meat

N=199",4.183228368327645,kg_co2e,0.92,3.081097384394057,199
Djibouti,"Poultry
meat

N=189",14.266214396699645,abx,0.92,39.7238250758907,189
Saudi Arabia,"Poultry
meat

N=199",3.728274426261899,kg_co2e,0.92,3.081097384394057,199
Portugal,"Poultry
meat

N=199",3.579095918004957,kg_co2e,0.92,3.081097384394057,199
Saint Kitts and Nevis,"Poultry
meat

N=199",2.369855294822893,kg_co2e,0.92,3.081097384394057,199
Saint Vincent and the Grenadines,"Poultry
meat

N=199",2.016140306967877,kg_co2e,0.92,3.081097384394057,199
Republic of Moldova,"Poultry
meat

N=199",2.2455131335555296,kg_co2e,0.92,3.081097384394057,199
Dominican Republic,"Poultry
meat

N=189",53.08987749708093,abx,0.92,39.7238250758907,189
Eswatini,"Poultry
meat

N=189",16.00206764197329,abx,0.92,39.7238250758907,189
Romania,"Poultry
meat

N=199",1.64094483991611,kg_co2e,0.92,3.081097384394057,199
San Marino,"Poultry
meat

N=199",1.0857036521116166,kg_co2e,0.92,3.081097384394057,199
Equatorial Guinea,"Poultry
meat

N=189",16.410974500727416,abx,0.92,39.7238250758907,189
Russian Federation,"Poultry
meat

N=199",2.2629484770586004,kg_co2e,0.92,3.081097384394057,199
Republic of Korea,"Poultry
meat

N=199",6.136318403065724,kg_co2e,0.92,3.081097384394057,199
Qatar,"Poultry
meat

N=199",4.725794031048527,kg_co2e,0.92,3.081097384394057,199
Saint Lucia,"Poultry
meat

N=199",0.19925104706719088,kg_co2e,0.92,3.081097384394057,199
Puerto Rico,"Poultry
meat

N=199",3.081097384394057,kg_co2e,0.92,3.081097384394057,199
El Salvador,"Poultry
meat

N=189",50.843796463178535,abx,0.92,39.7238250758907,189
Fiji,"Poultry
meat

N=189",88.16842746462346,abx,0.92,39.7238250758907,189
Dominica,"Poultry
meat

N=189",51.78490273237772,abx,0.92,39.7238250758907,189
Finland,"Poultry
meat

N=189",5.864478962469807,abx,0.92,39.7238250758907,189
Ethiopia,"Poultry
meat

N=189",3.9593289501529694,abx,0.92,39.7238250758907,189
Sao Tome and Principe,"Poultry
meat

N=199",1.6155708301698386,kg_co2e,0.92,3.081097384394057,199
Bahamas,"Poultry
meat

N=189",56.066567091643115,abx,0.92,39.7238250758907,189
Democratic Republic of the Congo,"Poultry
meat

N=189",6.4052206122165565,abx,0.92,39.7238250758907,189
Venezuela (Bolivarian Republic of),"Poultry
meat

N=199",2.4061127798566653,kg_co2e,0.92,3.081097384394057,199
Bhutan,"Poultry
meat

N=189",90.21252386316479,abx,0.92,39.7238250758907,189
Turkey,"Poultry
meat

N=199",2.7247347284948455,kg_co2e,0.92,3.081097384394057,199
Bolivia (Plurinational State of),"Poultry
meat

N=189",48.732511634069255,abx,0.92,39.7238250758907,189
Antigua and Barbuda,"Poultry
meat

N=189",54.03638045744884,abx,0.92,39.7238250758907,189
Tunisia,"Poultry
meat

N=199",3.295170056376209,kg_co2e,0.92,3.081097384394057,199
Georgia,"Poultry
meat

N=189",19.384243945033173,abx,0.92,39.7238250758907,189
Viet Nam,"Poultry
meat

N=199",10.256794417525748,kg_co2e,0.92,3.081097384394057,199
Argentina,"Poultry
meat

N=189",51.90913218838947,abx,0.92,39.7238250758907,189
Trinidad and Tobago,"Poultry
meat

N=199",5.650332205963678,kg_co2e,0.92,3.081097384394057,199
Western Sahara,"Poultry
meat

N=199",12.795599200625551,kg_co2e,0.92,3.081097384394057,199
Brazil,"Poultry
meat

N=189",50.28860367255434,abx,0.92,39.7238250758907,189
Angola,"Poultry
meat

N=189",16.911364102157943,abx,0.92,39.7238250758907,189
Togo,"Poultry
meat

N=199",2.0627573485024038,kg_co2e,0.92,3.081097384394057,199
Yemen,"Poultry
meat

N=199",8.865581767845775,kg_co2e,0.92,3.081097384394057,199
Brunei Darussalam,"Poultry
meat

N=189",85.27734486998402,abx,0.92,39.7238250758907,189
Timor-Leste,"Poultry
meat

N=199",2.2427121115631214,kg_co2e,0.92,3.081097384394057,199
Algeria,"Poultry
meat

N=189",14.10825357167267,abx,0.92,39.7238250758907,189
Botswana,"Poultry
meat

N=189",16.581620464286765,abx,0.92,39.7238250758907,189
Turkmenistan,"Poultry
meat

N=199",3.1226408942291486,kg_co2e,0.92,3.081097384394057,199
Bermuda,"Poultry
meat

N=189",53.92696814320838,abx,0.92,39.7238250758907,189
Armenia,"Poultry
meat

N=189",56.595499419986155,abx,0.92,39.7238250758907,189
Azerbaijan,"Poultry
meat

N=189",50.090190594177415,abx,0.92,39.7238250758907,189
Bahrain,"Poultry
meat

N=189",40.80776979132735,abx,0.92,39.7238250758907,189
United Republic of Tanzania,"Poultry
meat

N=199",2.2491412187216087,kg_co2e,0.92,3.081097384394057,199
Bangladesh,"Poultry
meat

N=189",40.646405937840505,abx,0.92,39.7238250758907,189
Uruguay,"Poultry
meat

N=199",3.6359279989593345,kg_co2e,0.92,3.081097384394057,199
United Kingdom of Great Britain and Northern Ireland,"Poultry
meat

N=199",5.41213558623771,kg_co2e,0.92,3.081097384394057,199
Barbados,"Poultry
meat

N=189",53.258878901095166,abx,0.92,39.7238250758907,189
Austria,"Poultry
meat

N=189",15.827690351223069,abx,0.92,39.7238250758907,189
Belarus,"Poultry
meat

N=189",55.701255711616646,abx,0.92,39.7238250758907,189
United Arab Emirates,"Poultry
meat

N=199",2.084612055492485,kg_co2e,0.92,3.081097384394057,199
Australia,"Poultry
meat

N=189",99.51042861145946,abx,0.92,39.7238250758907,189
Uzbekistan,"Poultry
meat

N=199",4.7365294563812315,kg_co2e,0.92,3.081097384394057,199
Belgium,"Poultry
meat

N=189",28.593515364809782,abx,0.92,39.7238250758907,189
Ukraine,"Poultry
meat

N=199",2.4461434763603034,kg_co2e,0.92,3.081097384394057,199
Aruba,"Poultry
meat

N=189",53.6996209876641,abx,0.92,39.7238250758907,189
Belize,"Poultry
meat

N=189",52.953171910320485,abx,0.92,39.7238250758907,189
Uganda,"Poultry
meat

N=199",7.798709600668975,kg_co2e,0.92,3.081097384394057,199
Vanuatu,"Poultry
meat

N=199",2.078726602957528,kg_co2e,0.92,3.081097384394057,199
Benin,"Poultry
meat

N=189",9.381530608275702,abx,0.92,39.7238250758907,189
Bulgaria,"Poultry
meat

N=189",53.0032350317029,abx,0.92,39.7238250758907,189
Denmark,"Poultry
meat

N=189",8.595864976237923,abx,0.92,39.7238250758907,189
Zambia,"Poultry
meat

N=199",7.725720992898907,kg_co2e,0.92,3.081097384394057,199
Burkina Faso,"Poultry
meat

N=189",3.985952470058571,abx,0.92,39.7238250758907,189
South Sudan,"Poultry
meat

N=199",2.2443625318444322,kg_co2e,0.92,3.081097384394057,199
Colombia,"Poultry
meat

N=189",51.45111530335937,abx,0.92,39.7238250758907,189
United States of America,"Poultry
meat

N=199",1.5970369225835928,kg_co2e,0.92,3.081097384394057,199
South Africa,"Poultry
meat

N=199",5.033322927748317,kg_co2e,0.92,3.081097384394057,199
Comoros,"Poultry
meat

N=189",9.021696765020643,abx,0.92,39.7238250758907,189
Congo,"Poultry
meat

N=189",11.918454124300416,abx,0.92,39.7238250758907,189
Somalia,"Poultry
meat

N=199",1.883884868826795,kg_co2e,0.92,3.081097384394057,199
Solomon Islands,"Poultry
meat

N=199",2.8893657110140896,kg_co2e,0.92,3.081097384394057,199
"China, mainland","Poultry
meat

N=189",126.08253515292903,abx,0.92,39.7238250758907,189
Costa Rica,"Poultry
meat

N=189",52.79860312156403,abx,0.92,39.7238250758907,189
Croatia,"Poultry
meat

N=189",25.22937636982983,abx,0.92,39.7238250758907,189
Slovakia,"Poultry
meat

N=199",2.319574345707215,kg_co2e,0.92,3.081097384394057,199
Cyprus,"Poultry
meat

N=189",153.104047350892,abx,0.92,39.7238250758907,189
Czechia,"Poultry
meat

N=189",19.385881028457124,abx,0.92,39.7238250758907,189
Singapore,"Poultry
meat

N=199",7.2412314455164575,kg_co2e,0.92,3.081097384394057,199
Sierra Leone,"Poultry
meat

N=199",2.9460156840009333,kg_co2e,0.92,3.081097384394057,199
Côte d'Ivoire,"Poultry
meat

N=189",15.082872934026023,abx,0.92,39.7238250758907,189
Serbia,"Poultry
meat

N=199",3.333712860106597,kg_co2e,0.92,3.081097384394057,199
Slovenia,"Poultry
meat

N=199",4.979796310195378,kg_co2e,0.92,3.081097384394057,199
Spain,"Poultry
meat

N=199",4.058547197218296,kg_co2e,0.92,3.081097384394057,199
"China, Macao SAR","Poultry
meat

N=189",96.81410470758915,abx,0.92,39.7238250758907,189
Sri Lanka,"Poultry
meat

N=199",2.6562964648506844,kg_co2e,0.92,3.081097384394057,199
Albania,"Poultry
meat

N=189",34.25236324209202,abx,0.92,39.7238250758907,189
Burundi,"Poultry
meat

N=189",5.123360695700499,abx,0.92,39.7238250758907,189
Tajikistan,"Poultry
meat

N=199",5.165142709358327,kg_co2e,0.92,3.081097384394057,199
Afghanistan,"Poultry
meat

N=189",9.110264078803604,abx,0.92,39.7238250758907,189
Cabo Verde,"Poultry
meat

N=189",14.872667794931761,abx,0.92,39.7238250758907,189
Syrian Arab Republic,"Poultry
meat

N=199",3.8357229419962944,kg_co2e,0.92,3.081097384394057,199
Zimbabwe,"Poultry
meat

N=199",5.006600398134444,kg_co2e,0.92,3.081097384394057,199
Cambodia,"Poultry
meat

N=189",51.17622237201555,abx,0.92,39.7238250758907,189
Switzerland,"Poultry
meat

N=199",2.721114686081681,kg_co2e,0.92,3.081097384394057,199
Cameroon,"Poultry
meat

N=189",16.87874879855851,abx,0.92,39.7238250758907,189
Sweden,"Poultry
meat

N=199",2.8742454160307638,kg_co2e,0.92,3.081097384394057,199
Canada,"Poultry
meat

N=189",40.413066550297664,abx,0.92,39.7238250758907,189
Central African Republic,"Poultry
meat

N=189",7.9443039728913725,abx,0.92,39.7238250758907,189
Suriname,"Poultry
meat

N=199",1.5092818735186693,kg_co2e,0.92,3.081097384394057,199
Chad,"Poultry
meat

N=189",4.042619599343926,abx,0.92,39.7238250758907,189
Sudan (former),"Poultry
meat

N=199",2.728674926421145,kg_co2e,0.92,3.081097384394057,199
Chile,"Poultry
meat

N=189",32.76144638419153,abx,0.92,39.7238250758907,189
Sudan,"Poultry
meat

N=199",2.728674926421145,kg_co2e,0.92,3.081097384394057,199
"China, Hong Kong SAR","Poultry
meat

N=189",96.8501434738634,abx,0.92,39.7238250758907,189
Thailand,"Poultry
meat

N=199",4.665889208134813,kg_co2e,0.92,3.081097384394057,199
Bosnia and Herzegovina,"Poultry
meat

N=189",55.36469417380378,abx,0.92,39.7238250758907,189
Belarus,"Poultry
meat

N=199",2.6672745156164948,kg_co2e,0.92,3.081097384394057,199
Germany,"Poultry
meat

N=189",24.011157234555764,abx,0.92,39.7238250758907,189
Slovenia,"Poultry
meat

N=189",10.34026957584541,abx,0.92,39.7238250758907,189
Ethiopia,"Poultry
meat

N=199",3.8210715333282326,kg_co2e,0.92,3.081097384394057,199
Solomon Islands,"Poultry
meat

N=189",54.20558361043452,abx,0.92,39.7238250758907,189
Somalia,"Poultry
meat

N=189",5.960989293562411,abx,0.92,39.7238250758907,189
Eswatini,"Poultry
meat

N=199",1.6487345817367867,kg_co2e,0.92,3.081097384394057,199
South Africa,"Poultry
meat

N=189",15.215930377726385,abx,0.92,39.7238250758907,189
Estonia,"Poultry
meat

N=199",1.9220646453287222,kg_co2e,0.92,3.081097384394057,199
Spain,"Poultry
meat

N=189",44.73007580594807,abx,0.92,39.7238250758907,189
Eritrea,"Poultry
meat

N=199",3.876186124697807,kg_co2e,0.92,3.081097384394057,199
Sri Lanka,"Poultry
meat

N=189",81.689992077344,abx,0.92,39.7238250758907,189
Equatorial Guinea,"Poultry
meat

N=199",2.4787615278420065,kg_co2e,0.92,3.081097384394057,199
Sudan,"Poultry
meat

N=189",12.710405567973208,abx,0.92,39.7238250758907,189
El Salvador,"Poultry
meat

N=199",2.1182907778055857,kg_co2e,0.92,3.081097384394057,199
Suriname,"Poultry
meat

N=189",54.13663383564469,abx,0.92,39.7238250758907,189
Egypt,"Poultry
meat

N=199",11.271971006923728,kg_co2e,0.92,3.081097384394057,199
Sweden,"Poultry
meat

N=189",4.443055797977053,abx,0.92,39.7238250758907,189
Ecuador,"Poultry
meat

N=199",3.6431576984010343,kg_co2e,0.92,3.081097384394057,199
Switzerland,"Poultry
meat

N=189",16.800822566422138,abx,0.92,39.7238250758907,189
Dominican Republic,"Poultry
meat

N=199",0.2002489432603778,kg_co2e,0.92,3.081097384394057,199
Syrian Arab Republic,"Poultry
meat

N=189",37.71552352715127,abx,0.92,39.7238250758907,189
Dominica,"Poultry
meat

N=199",2.3041383666488997,kg_co2e,0.92,3.081097384394057,199
Tajikistan,"Poultry
meat

N=189",88.94485554457495,abx,0.92,39.7238250758907,189
Djibouti,"Poultry
meat

N=199",1.534617707206845,kg_co2e,0.92,3.081097384394057,199
Thailand,"Poultry
meat

N=189",222.61935890168525,abx,0.92,39.7238250758907,189
Denmark,"Poultry
meat

N=199",4.765519282758818,kg_co2e,0.92,3.081097384394057,199
Timor-Leste,"Poultry
meat

N=189",2.1637509942403237,abx,0.92,39.7238250758907,189
Democratic Republic of the Congo,"Poultry
meat

N=199",3.7991351401924165,kg_co2e,0.92,3.081097384394057,199
Togo,"Poultry
meat

N=189",9.119767621646409,abx,0.92,39.7238250758907,189
Democratic People's Republic of Korea,"Poultry
meat

N=199",3.6043865140969533,kg_co2e,0.92,3.081097384394057,199
Slovakia,"Poultry
meat

N=189",13.064804279287438,abx,0.92,39.7238250758907,189
Belgium,"Poultry
meat

N=199",3.468883143465932,kg_co2e,0.92,3.081097384394057,199
Fiji,"Poultry
meat

N=199",2.002114378647546,kg_co2e,0.92,3.081097384394057,199
Sierra Leone,"Poultry
meat

N=189",11.583439030024232,abx,0.92,39.7238250758907,189
Qatar,"Poultry
meat

N=189",40.91137496069587,abx,0.92,39.7238250758907,189
Guinea,"Poultry
meat

N=199",5.992028055544407,kg_co2e,0.92,3.081097384394057,199
Republic of Korea,"Poultry
meat

N=189",122.15244597119619,abx,0.92,39.7238250758907,189
Republic of Moldova,"Poultry
meat

N=189",63.989366610645824,abx,0.92,39.7238250758907,189
Guatemala,"Poultry
meat

N=199",2.365143405725063,kg_co2e,0.92,3.081097384394057,199
Romania,"Poultry
meat

N=189",40.77807284887465,abx,0.92,39.7238250758907,189
Guam,"Poultry
meat

N=199",6.9662884069783155,kg_co2e,0.92,3.081097384394057,199
Russian Federation,"Poultry
meat

N=189",54.89924750688014,abx,0.92,39.7238250758907,189
Guadeloupe,"Poultry
meat

N=199",10.73827803514161,kg_co2e,0.92,3.081097384394057,199
Rwanda,"Poultry
meat

N=189",4.989059431763284,abx,0.92,39.7238250758907,189
Grenada,"Poultry
meat

N=199",2.6746636379520567,kg_co2e,0.92,3.081097384394057,199
Greece,"Poultry
meat

N=199",2.630523153546584,kg_co2e,0.92,3.081097384394057,199
Saint Kitts and Nevis,"Poultry
meat

N=189",55.45779519449851,abx,0.92,39.7238250758907,189
Ghana,"Poultry
meat

N=199",8.226534022462852,kg_co2e,0.92,3.081097384394057,199
Saint Lucia,"Poultry
meat

N=189",52.58647630473999,abx,0.92,39.7238250758907,189
Germany,"Poultry
meat

N=199",3.0503746719915026,kg_co2e,0.92,3.081097384394057,199
Saint Vincent and the Grenadines,"Poultry
meat

N=189",53.063249846121515,abx,0.92,39.7238250758907,189
Georgia,"Poultry
meat

N=199",3.534450910406159,kg_co2e,0.92,3.081097384394057,199
Samoa,"Poultry
meat

N=189",19.44292726690821,abx,0.92,39.7238250758907,189
Gambia,"Poultry
meat

N=199",3.410002163072634,kg_co2e,0.92,3.081097384394057,199
Sao Tome and Principe,"Poultry
meat

N=189",12.660412350568894,abx,0.92,39.7238250758907,189
Saudi Arabia,"Poultry
meat

N=189",40.82430552226617,abx,0.92,39.7238250758907,189
Gabon,"Poultry
meat

N=199",3.309154808550777,kg_co2e,0.92,3.081097384394057,199
Senegal,"Poultry
meat

N=189",8.23260513923722,abx,0.92,39.7238250758907,189
French Guiana,"Poultry
meat

N=199",1.786932247769969,kg_co2e,0.92,3.081097384394057,199
Serbia,"Poultry
meat

N=189",29.617013728154987,abx,0.92,39.7238250758907,189
France,"Poultry
meat

N=199",3.634902840063595,kg_co2e,0.92,3.081097384394057,199
Seychelles,"Poultry
meat

N=189",17.61169703057386,abx,0.92,39.7238250758907,189
Finland,"Poultry
meat

N=199",1.9609680291038183,kg_co2e,0.92,3.081097384394057,199
Singapore,"Poultry
meat

N=189",96.94329604377491,abx,0.92,39.7238250758907,189
Belize,"Poultry
meat

N=199",1.3708394941768411,kg_co2e,0.92,3.081097384394057,199
Barbados,"Poultry
meat

N=199",2.8479152402489816,kg_co2e,0.92,3.081097384394057,199
Bangladesh,"Poultry
meat

N=199",5.661515882048797,kg_co2e,0.92,3.081097384394057,199
Vanuatu,"Poultry
meat

N=189",59.41182441034672,abx,0.92,39.7238250758907,189
Chile,"Poultry
meat

N=199",3.5681988715093147,kg_co2e,0.92,3.081097384394057,199
Uzbekistan,"Poultry
meat

N=189",59.83595815217672,abx,0.92,39.7238250758907,189
"China, Hong Kong SAR","Poultry
meat

N=199",9.770598930755664,kg_co2e,0.92,3.081097384394057,199
Uruguay,"Poultry
meat

N=189",52.76243974837852,abx,0.92,39.7238250758907,189
"China, Taiwan Province of","Poultry
meat

N=199",6.9771212798726365,kg_co2e,0.92,3.081097384394057,199
"China, mainland","Poultry
meat

N=199",6.9771212798726365,kg_co2e,0.92,3.081097384394057,199
Colombia,"Poultry
meat

N=199",4.200647343881956,kg_co2e,0.92,3.081097384394057,199
United States of America,"Poultry
meat

N=189",4.76002886821864,abx,0.92,39.7238250758907,189
Comoros,"Poultry
meat

N=199",1.870031770103107,kg_co2e,0.92,3.081097384394057,199
United Republic of Tanzania,"Poultry
meat

N=189",7.9026556587871655,abx,0.92,39.7238250758907,189
Congo,"Poultry
meat

N=199",1.679964203933618,kg_co2e,0.92,3.081097384394057,199
United Kingdom of Great Britain and Northern Ireland,"Poultry
meat

N=189",0.7236757910502115,abx,0.92,39.7238250758907,189
Costa Rica,"Poultry
meat

N=199",3.3062593518275336,kg_co2e,0.92,3.081097384394057,199
United Arab Emirates,"Poultry
meat

N=189",52.83702566806199,abx,0.92,39.7238250758907,189
Ukraine,"Poultry
meat

N=189",22.81658972858051,abx,0.92,39.7238250758907,189
Croatia,"Poultry
meat

N=199",3.1399176882234663,kg_co2e,0.92,3.081097384394057,199
Uganda,"Poultry
meat

N=189",5.136423507647047,abx,0.92,39.7238250758907,189
Cuba,"Poultry
meat

N=199",12.625590167198197,kg_co2e,0.92,3.081097384394057,199
Tuvalu,"Poultry
meat

N=189",77.878067734565,abx,0.92,39.7238250758907,189
Turks and Caicos Islands,"Poultry
meat

N=189",52.81792052401087,abx,0.92,39.7238250758907,189
Cyprus,"Poultry
meat

N=199",5.547004836724739,kg_co2e,0.92,3.081097384394057,199
Turkey,"Poultry
meat

N=189",56.596840174823505,abx,0.92,39.7238250758907,189
Czechia,"Poultry
meat

N=199",2.3313688348383708,kg_co2e,0.92,3.081097384394057,199
Tunisia,"Poultry
meat

N=189",8.43294179781854,abx,0.92,39.7238250758907,189
Côte d'Ivoire,"Poultry
meat

N=199",5.886838545435021,kg_co2e,0.92,3.081097384394057,199
Trinidad and Tobago,"Poultry
meat

N=189",55.37972789119325,abx,0.92,39.7238250758907,189
Tonga,"Poultry
meat

N=189",83.15590988317733,abx,0.92,39.7238250758907,189
Paraguay,"Poultry
meat

N=199",10.606677725198075,kg_co2e,0.92,3.081097384394057,199
Channel Islands,"Poultry
meat

N=199",1.3433940981015344,kg_co2e,0.92,3.081097384394057,199
Chad,"Poultry
meat

N=199",9.287212903436888,kg_co2e,0.92,3.081097384394057,199
Viet Nam,"Poultry
meat

N=189",43.36303169670742,abx,0.92,39.7238250758907,189
Central African Republic,"Poultry
meat

N=199",2.3448299392319187,kg_co2e,0.92,3.081097384394057,199
Benin,"Poultry
meat

N=199",21.282654290105675,kg_co2e,0.92,3.081097384394057,199
Bahrain,"Poultry
meat

N=199",0.2899950855527525,kg_co2e,0.92,3.081097384394057,199
Bahamas,"Poultry
meat

N=199",10.84530470294334,kg_co2e,0.92,3.081097384394057,199
Bhutan,"Poultry
meat

N=199",1.9871129632457556,kg_co2e,0.92,3.081097384394057,199
Azerbaijan,"Poultry
meat

N=199",4.493893886195414,kg_co2e,0.92,3.081097384394057,199
Austria,"Poultry
meat

N=199",1.7655764055863914,kg_co2e,0.92,3.081097384394057,199
Bolivia (Plurinational State of),"Poultry
meat

N=199",6.882821274215161,kg_co2e,0.92,3.081097384394057,199
Australia,"Poultry
meat

N=199",3.378555811163455,kg_co2e,0.92,3.081097384394057,199
Bosnia and Herzegovina,"Poultry
meat

N=199",2.933620261098803,kg_co2e,0.92,3.081097384394057,199
Armenia,"Poultry
meat

N=199",3.3316414268021033,kg_co2e,0.92,3.081097384394057,199
Argentina,"Poultry
meat

N=199",5.015341810603487,kg_co2e,0.92,3.081097384394057,199
Botswana,"Poultry
meat

N=199",1.8688544764921495,kg_co2e,0.92,3.081097384394057,199
Antigua and Barbuda,"Poultry
meat

N=199",2.8436396688177257,kg_co2e,0.92,3.081097384394057,199
Brazil,"Poultry
meat

N=199",3.9065473803060504,kg_co2e,0.92,3.081097384394057,199
Guinea-Bissau,"Poultry
meat

N=199",3.016542250081595,kg_co2e,0.92,3.081097384394057,199
British Virgin Islands,"Poultry
meat

N=199",1.8025530833111791,kg_co2e,0.92,3.081097384394057,199
Anguilla,"Poultry
meat

N=199",1.8025526643214091,kg_co2e,0.92,3.081097384394057,199
Angola,"Poultry
meat

N=199",1.5898206276540063,kg_co2e,0.92,3.081097384394057,199
Bulgaria,"Poultry
meat

N=199",1.9934271993033466,kg_co2e,0.92,3.081097384394057,199
Andorra,"Poultry
meat

N=199",1.1360483098640688,kg_co2e,0.92,3.081097384394057,199
Burkina Faso,"Poultry
meat

N=199",14.188046028135226,kg_co2e,0.92,3.081097384394057,199
Albania,"Poultry
meat

N=199",1.5583965337970362,kg_co2e,0.92,3.081097384394057,199
Afghanistan,"Poultry
meat

N=199",4.460434394802076,kg_co2e,0.92,3.081097384394057,199
Burundi,"Poultry
meat

N=199",2.833058947843141,kg_co2e,0.92,3.081097384394057,199
Cambodia,"Poultry
meat

N=199",7.539688513819198,kg_co2e,0.92,3.081097384394057,199
Cameroon,"Poultry
meat

N=199",4.854415397419648,kg_co2e,0.92,3.081097384394057,199
Zimbabwe,"Poultry
meat

N=189",13.808890951303614,abx,0.92,39.7238250758907,189
Zambia,"Poultry
meat

N=189",11.951841912506971,abx,0.92,39.7238250758907,189
Canada,"Poultry
meat

N=199",1.6894891601437483,kg_co2e,0.92,3.081097384394057,199
Yemen,"Poultry
meat

N=189",38.66551812597587,abx,0.92,39.7238250758907,189
Brunei Darussalam,"Poultry
meat

N=199",3.035427948363705,kg_co2e,0.92,3.081097384394057,199
Puerto Rico,"Poultry
meat

N=189",53.583108376516606,abx,0.92,39.7238250758907,189
Algeria,"Poultry
meat

N=199",6.698122089270723,kg_co2e,0.92,3.081097384394057,199
Guyana,"Poultry
meat

N=199",1.185845261824348,kg_co2e,0.92,3.081097384394057,199
Jamaica,"Poultry
meat

N=189",51.33557240069916,abx,0.92,39.7238250758907,189
Mozambique,"Poultry
meat

N=199",3.0306920424300356,kg_co2e,0.92,3.081097384394057,199
Japan,"Poultry
meat

N=189",28.482173821013227,abx,0.92,39.7238250758907,189
Jordan,"Poultry
meat

N=189",39.33439641050725,abx,0.92,39.7238250758907,189
Morocco,"Poultry
meat

N=199",2.3847404757281656,kg_co2e,0.92,3.081097384394057,199
Kazakhstan,"Poultry
meat

N=189",55.60067430492883,abx,0.92,39.7238250758907,189
Montenegro,"Poultry
meat

N=199",2.7763605658577157,kg_co2e,0.92,3.081097384394057,199
Kenya,"Poultry
meat

N=189",8.009349541222264,abx,0.92,39.7238250758907,189
Mongolia,"Poultry
meat

N=199",2.2442739131661216,kg_co2e,0.92,3.081097384394057,199
Kiribati,"Poultry
meat

N=189",48.09024007462969,abx,0.92,39.7238250758907,189
Micronesia (Federated States of),"Poultry
meat

N=199",2.254250904954376,kg_co2e,0.92,3.081097384394057,199
Kyrgyzstan,"Poultry
meat

N=189",48.34805331590852,abx,0.92,39.7238250758907,189
Mexico,"Poultry
meat

N=199",1.9654932698990297,kg_co2e,0.92,3.081097384394057,199
Lao People's Democratic Republic,"Poultry
meat

N=189",36.2779260526226,abx,0.92,39.7238250758907,189
Latvia,"Poultry
meat

N=189",13.229129179196862,abx,0.92,39.7238250758907,189
Mayotte,"Poultry
meat

N=199",1.430384444198908,kg_co2e,0.92,3.081097384394057,199
Mauritania,"Poultry
meat

N=199",3.2107263112181665,kg_co2e,0.92,3.081097384394057,199
Lebanon,"Poultry
meat

N=189",35.6312879414481,abx,0.92,39.7238250758907,189
Martinique,"Poultry
meat

N=199",2.853755106407129,kg_co2e,0.92,3.081097384394057,199
Lesotho,"Poultry
meat

N=189",3.7188014496319832,abx,0.92,39.7238250758907,189
Malta,"Poultry
meat

N=199",2.3016114459817634,kg_co2e,0.92,3.081097384394057,199
Liberia,"Poultry
meat

N=189",7.574279397234838,abx,0.92,39.7238250758907,189
Libya,"Poultry
meat

N=189",19.36489331749217,abx,0.92,39.7238250758907,189
Mali,"Poultry
meat

N=199",7.236699752471148,kg_co2e,0.92,3.081097384394057,199
Lithuania,"Poultry
meat

N=189",7.314328375963879,abx,0.92,39.7238250758907,189
Malaysia,"Poultry
meat

N=199",5.348892618223118,kg_co2e,0.92,3.081097384394057,199
Luxembourg,"Poultry
meat

N=189",9.611785313799235,abx,0.92,39.7238250758907,189
Malawi,"Poultry
meat

N=199",2.6743691038868658,kg_co2e,0.92,3.081097384394057,199
